"","ID","Proud","Success","Superior","Angry","Envious","Resentful","Ashamed","Insecure","Enthusiastic","Relaxed","Anxious","Sad"
"312",312,0.207318668936405,0.137174898629612,0.159506637255879,0.115240874143826,0.0911324276963382,0.059475778449023,0.0397338872892369,0.138650792675059,0.254113282688243,0.196311763756887,0.0665596504934389,0.114085532703389
"313",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",314,0.228970521740496,0.269663251627103,0.037712739963217,0,0,0,0,0,0.414575433130934,0.284215510353471,0,0
"315",315,0.16232774412757,0.205450462269865,0.106852465384414,0.113415933247682,0.0491494525727712,0.0640976434959059,0.0569713480325467,0.0920873693492548,0.157677177099599,0.160737595548981,0.109570316997447,0.0765342973812444
"316",316,0.351088110159933,0.34805157081806,0.0493345450692341,0.0146349141978785,0,0,0.148406218164553,0.228949214816699,0.300303691509872,0.0879063324820985,0.0932235745279823,0.262050356017256
"317",317,0.226743981077254,0.173267724192511,0.0412848950740073,0.183276057504991,0,0.103279555898864,0.15782352419182,0.170418076305491,0.217973635357142,0.252789889991926,0.132890827715887,0.0991395163399999
"318",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",320,0.108156339386419,0.221903632801458,0.116074653844225,0.43973456887894,0.140220395482214,0.407761199734829,0.22788341540264,0.164022242347756,0.279848108988436,0.428647352260658,0,0.119522860933439
"321",321,0.228122843975611,0.353073233673036,0.0189708150732198,0.289338326609566,0.0554700196225229,0,0.0180855296745241,0.189543387685221,0.242073882295425,0.178813840956814,0.149242624662797,0.0662331957963724
"322",322,0.208869309922853,0.260784577791208,0.179198186942922,0.282697020391496,0.0625081283868671,0.194316822078029,0.0478960198772405,0.0580015081473887,0.134478285706892,0.174637710088034,0.067174724637917,0.203500395530951
"323",323,0.279610711160672,0.487485803663104,0.00996097954237532,0.0417315739947455,0.00996097954237532,0.0284215128328172,0.00947383761093908,0.0630269471378648,0.474373648822457,0.177180444366932,0,0
"324",324,0.223220523721845,0.252689301567401,0.0153779372656953,0.0422940536427589,0.0211556745393513,0.0462430435028785,0.153794147527689,0.179647676672943,0.224324162799018,0.270475109234703,0.0349014850158956,0.0545557784107083
"325",325,0.498830150927585,0.580990712126308,0.0882221782707757,0.416881095074622,0.0217123766377539,0.0632455532033676,0.25298221281347,0.374882736800706,0.564977754538751,0.520273108111693,0.269952372441623,0.0632455532033676
"326",326,0.290361615076054,0.351978758514593,0.129667339233982,0.206437576645216,0,0,0.107572537339337,0.108943488888141,0.322679010983852,0.160380966834868,0.0718319685370063,0.108196294049061
"327",327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
