"","X","ID","day","beep","obsNumber","missed","Sad","Angry","Disappointed","Ashamed","Anxious","Stressed","Proud","Happy","Content","Relieved"
"7881",7881,249,4,9,39,1,0.88,0.67,0.94,0.6,0.79,0.86,0.33,0.2,0.26,0.17
"7882",7882,249,4,10,40,1,0.71,0.73,0.79,0.54,0.64,0.77,0.18,0.18,0.26,0.12
"7883",7883,249,5,1,41,1,0.73,0.51,0.8,0.51,0.61,0.62,0.18,0.17,0.2,0.19
"7884",7884,249,5,2,42,1,0.69,0.55,0.81,0.37,0.44,0.71,0.15,0.2,0.18,0.14
"7885",7885,249,5,3,43,1,0.46,0.48,0.45,0.11,0.57,0.56,0.43,0.33,0.45,0.61
"7886",7886,249,5,4,44,1,0.6,0.25,0.52,0.5,0.52,0.56,0.52,0.42,0.5,0.55
"7887",7887,249,5,5,45,1,0.69,0.69,0.72,0.32,0.52,0.54,0.42,0.7,0.54,0.55
"7888",7888,249,5,6,46,1,0.52,0.43,0.54,0.56,0.48,0.62,0.63,0.47,0.54,0.44
"7889",7889,249,5,7,47,1,0.52,0.41,0.42,0.46,0.41,0.48,0.49,0.41,0.44,0.4
"7890",7890,249,5,8,48,1,0.54,0.58,0.62,0.51,0.54,0.54,0.55,0.62,0.6,0.57
"7891",7891,249,5,9,49,1,0.54,0.53,0.48,0.52,0.41,0.57,0.54,0.5,0.56,0.37
"7892",7892,249,5,10,50,1,0.52,0.54,0.53,0.55,0.58,0.55,0.57,0.49,0.55,0.54
"7893",7893,249,6,1,51,1,0.48,0.47,0.47,0.49,0.47,0.45,0.48,0.51,0.45,0.47
"7894",7894,249,6,2,52,1,0.46,0.47,0.46,0.46,0.46,0.44,0.49,0.46,0.45,0.47
"7895",7895,249,6,3,53,1,0.55,0.45,0.41,0.59,0.54,0.62,0.43,0.69,0.3,0.3
"7896",7896,249,6,4,54,1,0.5,0.42,0.28,0.52,0.52,0.52,0.31,0.63,0.29,0.29
"7897",7897,249,6,5,55,1,0.38,0.53,0.48,0.47,0.34,0.32,0.53,0.33,0.53,0.54
"7898",7898,249,6,6,56,1,0.65,0.43,0.65,0.46,0.67,0.61,0.61,0.62,0.46,0.48
"7899",7899,249,6,7,57,1,0.65,0.39,0.37,0.68,0.71,0.69,0.47,0.68,0.44,0.43
"7900",7900,249,6,8,58,1,0.48,0.52,0.46,0.46,0.53,0.52,0.52,0.49,0.51,0.54
"7901",7901,249,6,9,59,1,0.45,0.66,0.64,0.41,0.43,0.5,0.67,0.43,0.64,0.6
"7902",7902,249,6,10,60,1,0.63,0.46,0.49,0.55,0.47,0.47,0.4,0.68,0.55,0.58
"7903",7903,249,7,1,61,1,0.33,0.53,0.5,0.47,0.55,0.4,0.27,0.4,0.53,0.45
"7904",7904,249,7,2,62,1,0.49,0.47,0.48,0.47,0.46,0.5,0.47,0.47,0.46,0.47
"7905",7905,249,7,3,63,1,0.55,0.37,0.38,0.54,0.54,0.44,0.37,0.57,0.33,0.54
"7906",7906,249,7,4,64,1,0.34,0.58,0.58,0.34,0.35,0.35,0.55,0.41,0.55,0.55
"7907",7907,249,7,5,65,1,0.38,0.63,0.7,0.52,0.47,0.48,0.75,0.42,0.74,0.64
"7908",7908,249,7,6,66,1,0.47,0.68,0.68,0.5,0.46,0.47,0.71,0.45,0.74,0.68
"7909",7909,249,7,7,67,1,0.62,0.38,0.45,0.71,0.73,0.8,0.49,0.73,0.51,0.54
"7910",7910,249,7,8,68,1,0.39,0.55,0.53,0.41,0.38,0.46,0.52,0.37,0.59,0.58
"7911",7911,249,7,9,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7912",7912,249,7,10,70,1,0.33,0.4,0.47,0.49,0.5,0.41,0.45,0.32,0.49,0.5
"7913",7913,249,8,1,71,1,0.3,0.6,0.65,0.45,0.45,0.42,0.62,0.36,0.68,0.69
"7914",7914,249,8,2,72,1,0.7,0.45,0.47,0.74,0.65,0.61,0.38,0.68,0.41,0.4
"7915",7915,249,8,3,73,1,0.58,0.32,0.37,0.46,0.46,0.52,0.27,0.52,0.36,0.59
"7916",7916,249,8,4,74,1,0.54,0.56,0.48,0.5,0.48,0.46,0.47,0.41,0.51,0.45
"7917",7917,249,8,5,75,1,0.55,0.35,0.48,0.3,0.33,0.32,0.55,0.51,0.53,0.5
"7918",7918,249,8,6,76,1,0.54,0.37,0.42,0.58,0.33,0.45,0.59,0.51,0.6,0.56
"7919",7919,249,8,7,77,1,0.56,0.28,0.3,0.5,0.32,0.51,0.31,0.55,0.43,0.56
"7920",7920,249,8,8,78,1,0.55,0.31,0.33,0.55,0.29,0.3,0.57,0.54,0.54,0.53
"7921",7921,249,8,9,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7922",7922,249,8,10,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7923",7923,249,9,1,81,1,0.51,0.27,0.27,0.52,0.54,0.48,0.29,0.47,0.32,0.3
"7924",7924,249,9,2,82,1,0.7,0.63,0.64,0.59,0.64,0.66,0.68,0.57,0.63,0.67
"7925",7925,249,9,3,83,1,0.55,0.28,0.29,0.59,0.56,0.54,0.29,0.53,0.26,0.32
"7926",7926,249,9,4,84,1,0.57,0.44,0.33,0.61,0.56,0.58,0.38,0.56,0.31,0.36
"7927",7927,249,9,5,85,1,0.54,0.52,0.54,0.57,0.59,0.54,0.61,0.55,0.53,0.55
"7928",7928,249,9,6,86,1,0.69,0.48,0.36,0.73,0.75,0.75,0.44,0.72,0.45,0.45
"7929",7929,249,9,7,87,1,0.68,0.28,0.8,0.38,0.48,0.37,0.77,0.68,0.58,0.51
"7930",7930,249,9,8,88,1,0.29,0.37,0.43,0.45,0.5,0.48,0.58,0.47,0.38,0.38
"7931",7931,249,9,9,89,1,0.74,0.47,0.47,0.69,0.68,0.69,0.5,0.7,0.46,0.46
"7932",7932,249,9,10,90,1,0.58,0.29,0.31,0.48,0.49,0.49,0.29,0.52,0.29,0.29
"7933",7933,250,1,1,1,1,0.43,0.21,0.27,0.12,0.68,0.72,0.38,0.54,0.55,0.32
"7934",7934,250,1,2,2,1,0.22,0.08,0.45,0.41,0.59,0.65,0.36,0.49,0.41,0.22
"7935",7935,250,1,3,3,1,0.16,0.13,0.36,0.2,0.7,0.65,0.27,0.57,0.43,0.32
"7936",7936,250,1,4,4,1,0.27,0.13,0.4,0.38,0.66,0.67,0.34,0.67,0.5,0.25
"7937",7937,250,1,5,5,1,0.25,0.27,0.33,0.13,0.64,0.78,0.33,0.68,0.39,0.28
"7938",7938,250,1,6,6,1,0.25,0.23,0.21,0.16,0.72,0.77,0.3,0.42,0.63,0.2
"7939",7939,250,1,7,7,1,0.14,0.17,0.22,0.13,0.7,0.83,0.58,0.58,0.55,0.23
"7940",7940,250,1,8,8,1,0.2,0.23,0.2,0.15,0.77,0.74,0.44,0.66,0.46,0.26
"7941",7941,250,1,9,9,1,0.18,0.17,0.28,0.17,0.63,0.73,0.34,0.39,0.4,0.24
"7942",7942,250,1,10,10,1,0.21,0.13,0.17,0.21,0.81,0.87,0.38,0.57,0.46,0.07
"7943",7943,250,2,1,11,1,0.18,0.15,0.14,0.23,0.83,0.85,0.42,0.67,0.43,0.12
"7944",7944,250,2,2,12,1,0.18,0.16,0.12,0.15,0.68,0.87,0.48,0.4,0.2,0.11
"7945",7945,250,2,3,13,1,0.17,0.11,0.11,0.12,0.78,0.86,0.49,0.55,0.53,0.13
"7946",7946,250,2,4,14,1,0.18,0.15,0.15,0.17,0.84,0.83,0.35,0.74,0.3,0.16
"7947",7947,250,2,5,15,1,0.17,0.15,0.15,0.15,0.87,0.7,0.22,0.68,0.59,0.09
"7948",7948,250,2,6,16,1,0.21,0.13,0.25,0.1,0.85,0.8,0.28,0.42,0.46,0.1
"7949",7949,250,2,7,17,1,0.15,0.1,0.15,0.07,0.7,0.9,0.49,0.41,0.16,0.08
"7950",7950,250,2,8,18,1,0.11,0.11,0.12,0.06,0.76,0.84,0.42,0.45,0.42,0.09
"7951",7951,250,2,9,19,1,0.16,0.12,0.12,0.07,0.71,0.88,0.43,0.56,0.4,0.16
"7952",7952,250,2,10,20,1,0.12,0.16,0.1,0.12,0.76,0.72,0.1,0.69,0.46,0.1
"7953",7953,250,3,1,21,1,0.68,0.16,0.66,0.46,0.5,0.61,0.13,0.12,0.31,0.76
"7954",7954,250,3,2,22,1,0.82,0.2,0.52,0.25,0.78,0.58,0.15,0.26,0.22,0.65
"7955",7955,250,3,3,23,1,0.65,0.25,0.73,0.24,0.47,0.75,0.33,0.53,0.36,0.32
"7956",7956,250,3,4,24,1,0.62,0.23,0.6,0.25,0.4,0.52,0.36,0.41,0.47,0.58
"7957",7957,250,3,5,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7958",7958,250,3,6,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7959",7959,250,3,7,27,1,0.67,0.36,0.66,0.36,0.73,0.54,0.4,0.44,0.53,0.66
"7960",7960,250,3,8,28,1,0.5,0.25,0.62,0.29,0.5,0.5,0.38,0.49,0.46,0.62
"7961",7961,250,3,9,29,1,0.53,0.28,0.28,0.31,0.33,0.48,0.55,0.7,0.48,0.71
"7962",7962,250,3,10,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7963",7963,250,4,1,31,1,0.66,0.26,0.68,0.33,0.63,0.61,0.43,0.5,0.41,0.7
"7964",7964,250,4,2,32,1,0.6,0.54,0.61,0.24,0.34,0.62,0.42,0.54,0.54,0.5
"7965",7965,250,4,3,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7966",7966,250,4,4,34,1,0.71,0.34,0.72,0.22,0.41,0.42,0.47,0.45,0.44,0.6
"7967",7967,250,4,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7968",7968,250,4,6,36,1,0.41,0.1,0.67,0.28,0.46,0.46,0.42,0.48,0.48,0.66
"7969",7969,250,4,7,37,1,0.39,0.17,0.6,0.24,0.39,0.46,0.32,0.6,0.49,0.65
"7970",7970,250,4,8,38,1,0.58,0.26,0.67,0.2,0.31,0.46,0.41,0.47,0.42,0.63
"7971",7971,250,4,9,39,1,0.38,0.19,0.58,0.28,0.43,0.42,0.53,0.47,0.47,0.57
"7972",7972,250,4,10,40,1,0.34,0.2,0.68,0.2,0.45,0.6,0.5,0.68,0.45,0.66
"7973",7973,250,5,1,41,1,0.44,0.25,0.62,0.28,0.36,0.48,0.44,0.43,0.42,0.61
"7974",7974,250,5,2,42,1,0.51,0.14,0.53,0.2,0.42,0.51,0.51,0.59,0.45,0.53
"7975",7975,250,5,3,43,1,0.32,0.14,0.67,0.14,0.37,0.4,0.31,0.23,0.43,0.49
"7976",7976,250,5,4,44,1,0.37,0.13,0.67,0.3,0.38,0.29,0.38,0.51,0.36,0.46
"7977",7977,250,5,5,45,1,0.54,0.17,0.62,0.32,0.41,0.55,0.4,0.56,0.47,0.7
"7978",7978,250,5,6,46,1,0.39,0.22,0.63,0.25,0.42,0.45,0.46,0.4,0.37,0.48
"7979",7979,250,5,7,47,1,0.48,0.28,0.67,0.22,0.4,0.55,0.47,0.46,0.42,0.54
"7980",7980,250,5,8,48,1,0.2,0.16,0.62,0.21,0.32,0.44,0.45,0.48,0.53,0.63
"7981",7981,250,5,9,49,1,0.42,0.18,0.64,0.17,0.42,0.42,0.46,0.52,0.58,0.75
"7982",7982,250,5,10,50,1,0.44,0.24,0.63,0.29,0.36,0.61,0.47,0.47,0.44,0.65
"7983",7983,250,6,1,51,1,0.39,0.18,0.63,0.28,0.15,0.59,0.48,0.46,0.49,0.66
"7984",7984,250,6,2,52,1,0.31,0.28,0.71,0.2,0.21,0.36,0.47,0.61,0.49,0.58
"7985",7985,250,6,3,53,1,0.35,0.28,0.35,0.2,0.26,0.32,0.62,0.53,0.39,0.73
"7986",7986,250,6,4,54,1,0.33,0.18,0.56,0.21,0.21,0.58,0.37,0.58,0.67,0.59
"7987",7987,250,6,5,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7988",7988,250,6,6,56,1,0.41,0.24,0.64,0.16,0.31,0.48,0.35,0.58,0.51,0.62
"7989",7989,250,6,7,57,1,0.35,0.17,0.56,0.16,0.46,0.54,0.38,0.49,0.4,0.64
"7990",7990,250,6,8,58,1,0.39,0.27,0.68,0.2,0.25,0.25,0.53,0.52,0.53,0.71
"7991",7991,250,6,9,59,1,0.46,0.29,0.61,0.25,0.37,0.55,0.46,0.48,0.51,0.6
"7992",7992,250,6,10,60,1,0.37,0.19,0.66,0.14,0.23,0.51,0.22,0.42,0.38,0.6
"7993",7993,250,7,1,61,1,0.41,0.18,0.61,0.24,0.3,0.48,0.41,0.49,0.49,0.82
"7994",7994,250,7,2,62,1,0.28,0.14,0.67,0.18,0.48,0.53,0.34,0.3,0.42,0.75
"7995",7995,250,7,3,63,1,0.26,0.16,0.54,0.29,0.24,0.53,0.46,0.52,0.62,0.64
"7996",7996,250,7,4,64,1,0.17,0.38,0.62,0.19,0.31,0.28,0.38,0.51,0.41,0.66
"7997",7997,250,7,5,65,1,0.2,0.16,0.68,0.23,0.42,0.59,0.38,0.51,0.63,0.67
"7998",7998,250,7,6,66,1,0.19,0.11,0.37,0.17,0.39,0.33,0.43,0.45,0.47,0.82
"7999",7999,250,7,7,67,1,0.22,0.12,0.68,0.14,0.41,0.37,0.47,0.56,0.44,0.79
"8000",8000,250,7,8,68,1,0.42,0.19,0.61,0.18,0.38,0.41,0.37,0.46,0.42,0.66
"8001",8001,250,7,9,69,1,0.29,0.19,0.64,0.25,0.3,0.46,0.38,0.33,0.44,0.76
"8002",8002,250,7,10,70,1,0.23,0.21,0.67,0.17,0.38,0.46,0.39,0.5,0.54,0.72
"8003",8003,250,8,1,71,1,0.27,0.22,0.61,0.15,0.21,0.37,0.44,0.38,0.45,0.68
"8004",8004,250,8,2,72,1,0.32,0.16,0.61,0.13,0.35,0.6,0.44,0.5,0.44,0.56
"8005",8005,250,8,3,73,1,0.37,0.32,0.6,0.17,0.27,0.38,0.32,0.47,0.51,0.73
"8006",8006,250,8,4,74,1,0.43,0.25,0.62,0.22,0.34,0.49,0.37,0.51,0.29,0.64
"8007",8007,250,8,5,75,1,0.21,0.2,0.48,0.22,0.37,0.56,0.35,0.45,0.37,0.63
"8008",8008,250,8,6,76,1,0.36,0.23,0.7,0.26,0.26,0.38,0.46,0.48,0.44,0.81
"8009",8009,250,8,7,77,1,0.34,0.22,0.66,0.3,0.41,0.49,0.47,0.52,0.46,0.72
"8010",8010,250,8,8,78,1,0.38,0.27,0.62,0.3,0.29,0.51,0.48,0.48,0.44,0.68
"8011",8011,250,8,9,79,1,0.2,0.1,0.54,0.17,0.5,0.53,0.46,0.3,0.44,0.69
"8012",8012,250,8,10,80,1,0.42,0.2,0.72,0.25,0.28,0.28,0.47,0.47,0.42,0.8
"8013",8013,250,9,1,81,1,0.25,0.15,0.63,0.15,0.29,0.44,0.5,0.5,0.21,0.78
"8014",8014,250,9,2,82,1,0.12,0.14,0.68,0.1,0.46,0.37,0.52,0.45,0.53,0.85
"8015",8015,250,9,3,83,1,0.25,0.15,0.58,0.11,0.36,0.34,0.44,0.46,0.47,0.76
"8016",8016,250,9,4,84,1,0.22,0.14,0.55,0.07,0.37,0.45,0.45,0.41,0.51,0.78
"8017",8017,250,9,5,85,1,0.11,0.07,0.63,0.08,0.43,0.14,0.34,0.37,0.47,0.77
"8018",8018,250,9,6,86,1,0.33,0.25,0.54,0.16,0.45,0.46,0.46,0.41,0.51,0.65
"8019",8019,250,9,7,87,1,0.12,0.1,0.53,0.15,0.4,0.24,0.29,0.27,0.51,0.65
"8020",8020,250,9,8,88,1,0.18,0.09,0.61,0.11,0.33,0.52,0.35,0.52,0.5,0.69
"8021",8021,250,9,9,89,1,0.21,0.09,0.47,0.19,0.25,0.29,0.41,0.36,0.4,0.63
"8022",8022,250,9,10,90,1,0.18,0.11,0.45,0.08,0.28,0.31,0.31,0.29,0.51,0.6
"8023",8023,251,1,1,1,1,0.11,0.17,0.18,0.23,0.21,0.24,0.17,0.15,0.21,0.23
"8024",8024,251,1,2,2,1,0.14,0.1,0.11,0.1,0.17,0.14,0.21,0.33,0.45,0.16
"8025",8025,251,1,3,3,1,0.05,0.04,0.12,0.1,0.09,0.06,0.11,0.11,0.12,0.11
"8026",8026,251,1,4,4,1,0.07,0.12,0.19,0.13,0.15,0.13,0.15,0.14,0.15,0.18
"8027",8027,251,1,5,5,1,0.12,0.08,0.06,0.09,0.08,0.05,0.1,0.09,0.1,0.47
"8028",8028,251,1,6,6,1,0.07,0.11,0.09,0.12,0.13,0.09,0.11,0.78,0.11,0.11
"8029",8029,251,1,7,7,1,0.08,0.12,0.15,0.21,0.15,0.21,0.21,0.12,0.56,0.25
"8030",8030,251,1,8,8,1,0.06,0.1,0.02,0,0.03,0.04,0.51,0.46,0.48,0.02
"8031",8031,251,1,9,9,1,0.09,0.04,0.13,0.13,0.12,0.1,0.05,0.05,0.07,0.09
"8032",8032,251,1,10,10,1,0.1,0.09,0.44,0.1,0.11,0.22,0.52,0.48,0.52,0.48
"8033",8033,251,2,1,11,1,0.09,0.11,0.13,0.14,0.1,0.08,0.11,0.16,0.83,0.46
"8034",8034,251,2,2,12,1,0.07,0.08,0.04,0.13,0.11,0.19,0.52,0.47,0.44,0.47
"8035",8035,251,2,3,13,1,0.12,0.15,0.11,0.12,0.12,0.18,0.48,0.55,0.49,0.55
"8036",8036,251,2,4,14,1,0.5,0.09,0.16,0.13,0.16,0.09,0.46,0.5,0.5,0.47
"8037",8037,251,2,5,15,1,0.12,0.14,0.16,0.14,0.15,0.18,0.59,0.5,0.51,0.32
"8038",8038,251,2,6,16,1,0.05,0.05,0.08,0.11,0.18,0.1,0.48,0.47,0.54,0.39
"8039",8039,251,2,7,17,1,0.17,0.14,0.1,0.16,0.05,0.16,0.87,0.8,0.17,0.2
"8040",8040,251,2,8,18,1,0.45,0.09,0.44,0.08,0.13,0.16,0.55,0.52,0.47,0.48
"8041",8041,251,2,9,19,1,0.08,0.07,0.12,0.08,0.12,0.16,0.46,0.47,0.5,0.48
"8042",8042,251,2,10,20,1,0.08,0.07,0.06,0.16,0.12,0.19,0.46,0.49,0.53,0.51
"8043",8043,251,3,1,21,1,0.15,0.19,0.2,0.16,0.22,0.48,0.47,0.49,0.48,0.28
"8044",8044,251,3,2,22,1,0.13,0.16,0.2,0.09,0.35,0.52,0.56,0.51,0.53,0.34
"8045",8045,251,3,3,23,1,0.58,0.08,0.81,0.47,0.6,0.83,0.2,0.22,0.25,0.22
"8046",8046,251,3,4,24,1,0.45,0.11,1,0.96,0.97,0.95,0.01,0.03,0.03,0
"8047",8047,251,3,5,25,1,0.25,0.15,0.54,0.54,0.24,0.58,0.09,0.31,0.2,0.21
"8048",8048,251,3,6,26,1,0.29,0.11,0.52,0.33,0.53,0.51,0.35,0.42,0.21,0.39
"8049",8049,251,3,7,27,1,0.12,0.13,0.21,0.22,0.26,0.45,0.27,0.46,0.27,0.43
"8050",8050,251,3,8,28,1,0.16,0.15,0.19,0.17,0.2,0.15,0.17,0.2,0.16,0.13
"8051",8051,251,3,9,29,1,0.31,0.1,0.3,0.32,0.2,0.46,0.08,0.1,0.12,0.2
"8052",8052,251,3,10,30,1,0.19,0.15,0.22,0.23,0.16,0.43,0.21,0.2,0.25,0.2
"8053",8053,251,4,1,31,1,0.45,0.5,0.52,0.54,0.54,0.57,0.57,0.52,0.53,0.47
"8054",8054,251,4,2,32,1,0.48,0.1,0.18,0.14,0.26,0.24,0.21,0.18,0.19,0.28
"8055",8055,251,4,3,33,1,0.22,0.21,0.5,0.43,0.33,0.44,0.27,0.43,0.32,0.29
"8056",8056,251,4,4,34,1,0.22,0.28,0.33,0.21,0.31,0.54,0.22,0.25,0.23,0.26
"8057",8057,251,4,5,35,1,0.31,0.68,0.61,0.91,0.69,0.78,0.19,0.13,0.22,0.3
"8058",8058,251,4,6,36,1,0.3,0.3,0.33,0.32,0.24,0.61,0.3,0.31,0.37,0.27
"8059",8059,251,4,7,37,1,0.38,0.36,0.34,0.3,0.36,0.35,0.32,0.28,0.33,0.32
"8060",8060,251,4,8,38,1,0.24,0.25,0.22,0.24,0.26,0.24,0.25,0.29,0.28,0.19
"8061",8061,251,4,9,39,1,0.27,0.24,0.21,0.19,0.19,0.18,0.2,0.17,0.17,0.2
"8062",8062,251,4,10,40,1,0.83,0.75,0.8,0.8,0.79,0.79,0.14,0.13,0.15,0.24
"8063",8063,251,5,1,41,1,0.38,0.4,0.58,0.57,0.15,0.62,0.16,0.04,0.12,0.31
"8064",8064,251,5,2,42,1,0.41,0.43,0.62,0.66,0.78,0.81,0.14,0.04,0.18,0.43
"8065",8065,251,5,3,43,1,0.52,0.47,0.15,0.72,0.7,0.78,0.17,0.54,0.27,0.2
"8066",8066,251,5,4,44,1,0.72,0.45,0.69,0.75,0.74,0.68,0.23,0.12,0.23,0.24
"8067",8067,251,5,5,45,1,0.55,0.59,0.15,0.61,0.15,0.66,0.13,0.61,0.7,0.73
"8068",8068,251,5,6,46,1,0.49,0.37,0.51,0.35,0.38,0.53,0.16,0.41,0.08,0.6
"8069",8069,251,5,7,47,1,0.5,0.39,0.71,0.51,0.51,0.63,0.14,0.14,0.21,0.7
"8070",8070,251,5,8,48,1,0.29,0.39,0.67,0.63,0.47,0.66,0.19,0.2,0.11,0.49
"8071",8071,251,5,9,49,1,0.63,0.15,0.21,0.45,0.22,0.75,0.21,0.75,0.76,0.75
"8072",8072,251,5,10,50,1,0.39,0.14,0.93,0.71,0.62,0.5,0.12,0.38,0.53,0.53
"8073",8073,251,6,1,51,1,0.5,0.4,0.61,0.56,0.4,0.41,0.12,0.11,0.13,0.57
"8074",8074,251,6,2,52,1,0.45,0.23,0.64,0.46,0.37,0.63,0.17,0.13,0.23,0.78
"8075",8075,251,6,3,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8076",8076,251,6,4,54,1,0.46,0.42,0.6,0.43,0.28,0.11,0.12,0.35,0.13,0.38
"8077",8077,251,6,5,55,1,0.29,0.37,0.6,0.52,0.39,0.37,0.21,0.36,0.15,0.57
"8078",8078,251,6,6,56,1,0.32,0.48,0.67,0.23,0.09,0.17,0.31,0.37,0.25,0.55
"8079",8079,251,6,7,57,1,0.3,0.31,0.37,0.36,0.33,0.34,0.35,0.36,0.33,0.31
"8080",8080,251,6,8,58,1,0.56,0.21,0.19,0.22,0.14,0.3,0.51,0.64,0.14,0.63
"8081",8081,251,6,9,59,1,0.36,0.47,0.45,0.29,0.38,0.44,0.54,0.58,0.39,0.54
"8082",8082,251,6,10,60,1,0.37,0.42,0.46,0.38,0.42,0.47,0.37,0.47,0.44,0.41
"8083",8083,251,7,1,61,1,0.36,0.28,0.26,0.5,0.45,0.26,0.17,0.04,0.18,0.45
"8084",8084,251,7,2,62,1,0.28,0.54,0.25,0.49,0.38,0.53,0.24,0.53,0.14,0.78
"8085",8085,251,7,3,63,1,0.15,0.1,0.15,0.3,0.25,0.25,0.27,0.58,0.25,0.28
"8086",8086,251,7,4,64,1,0.23,0.23,0.28,0.29,0.3,0.3,0.23,0.25,0.28,0.3
"8087",8087,251,7,5,65,1,0.21,0.22,0.17,0.21,0.21,0.23,0.21,0.2,0.21,0.21
"8088",8088,251,7,6,66,1,0.28,0.29,0.31,0.32,0.3,0.3,0.29,0.29,0.27,0.33
"8089",8089,251,7,7,67,1,0.23,0.19,0.24,0.22,0.23,0.26,0.23,0.18,0.23,0.21
"8090",8090,251,7,8,68,1,0.18,0.16,0.14,0.23,0.23,0.24,0.22,0.18,0.2,0.2
"8091",8091,251,7,9,69,1,0.17,0.16,0.2,0.18,0.21,0.2,0.2,0.15,0.26,0.2
"8092",8092,251,7,10,70,1,0.23,0.25,0.22,0.22,0.21,0.23,0.24,0.25,0.25,0.21
"8093",8093,251,8,1,71,1,0.19,0.2,0.21,0.21,0.19,0.19,0.2,0.22,0.18,0.17
"8094",8094,251,8,2,72,1,0.21,0.11,0.24,0.21,0.13,0.17,0.2,0.22,0.18,0.12
"8095",8095,251,8,3,73,1,0.46,0.13,0.26,0.28,0.38,0.43,0.3,0.32,0.39,0.41
"8096",8096,251,8,4,74,1,0.24,0.21,0.22,0.28,0.23,0.28,0.27,0.17,0.26,0.2
"8097",8097,251,8,5,75,1,0.38,0.36,0.38,0.39,0.38,0.38,0.38,0.36,0.38,0.38
"8098",8098,251,8,6,76,1,0.38,0.14,0.14,0.13,0.17,0.24,0.15,0.14,0.52,0.17
"8099",8099,251,8,7,77,1,0.15,0.14,0.18,0.18,0.19,0.21,0.17,0.19,0.21,0.21
"8100",8100,251,8,8,78,1,0.15,0.19,0.18,0.16,0.17,0.15,0.15,0.2,0.07,0.2
"8101",8101,251,8,9,79,1,0.13,0.21,0.19,0.17,0.14,0.15,0.19,0.17,0.13,0.16
"8102",8102,251,8,10,80,1,0.19,0.17,0.14,0.18,0.18,0.16,0.17,0.14,0.17,0.15
"8103",8103,251,9,1,81,1,0.22,0.22,0.2,0.2,0.22,0.2,0.21,0.2,0.21,0.21
"8104",8104,251,9,2,82,1,0.19,0.21,0.18,0.22,0.19,0.18,0.2,0.19,0.19,0.2
"8105",8105,251,9,3,83,1,0.19,0.19,0.21,0.22,0.19,0.18,0.19,0.22,0.21,0.17
"8106",8106,251,9,4,84,1,0.17,0.19,0.19,0.15,0.14,0.16,0.17,0.2,0.13,0.13
"8107",8107,251,9,5,85,1,0.14,0.1,0.13,0.13,0.19,0.13,0.13,0.11,0.16,0.14
"8108",8108,251,9,6,86,1,0.17,0.16,0.17,0.18,0.18,0.18,0.18,0.17,0.88,0.18
"8109",8109,251,9,7,87,1,0.18,0.18,0.49,0.53,0.52,0.33,0.2,0.2,0.42,0.19
"8110",8110,251,9,8,88,1,0.19,0.19,0.19,0.19,0.22,0.2,0.2,0.19,0.19,0.21
"8111",8111,251,9,9,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8112",8112,251,9,10,90,1,0.22,0.18,0.19,0.2,0.21,0.17,0.19,0.2,0.17,0.19
"8113",8113,252,1,1,1,1,0.81,0.77,0.88,0.74,0.85,0.89,0.08,0.21,0.1,0.26
"8114",8114,252,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8115",8115,252,1,3,3,1,0.86,0.75,0.83,0.6,0.79,0.88,0.06,0.08,0.04,0.58
"8116",8116,252,1,4,4,1,0.86,0.67,0.84,0.47,0.53,0.78,0.07,0.05,0.08,0.5
"8117",8117,252,1,5,5,1,0.84,0.69,0.79,0.51,0.46,0.75,0.11,0.18,0.05,0.54
"8118",8118,252,1,6,6,1,0.91,0.84,0.84,0.59,0.45,0.85,0.27,0.15,0.14,0.11
"8119",8119,252,1,7,7,1,0.78,0.78,0.84,0.71,0.48,0.76,0.1,0.27,0.13,0.22
"8120",8120,252,1,8,8,1,0.87,0.84,0.72,0.55,0.57,0.83,0.13,0.11,0.16,0.35
"8121",8121,252,1,9,9,1,0.77,0.77,0.81,0.71,0.62,0.88,0.11,0.15,0.1,0.61
"8122",8122,252,1,10,10,1,0.71,0.75,0.67,0.63,0.59,0.69,0.35,0.27,0.33,0.47
"8123",8123,252,2,1,11,1,0.88,0.79,0.76,0.69,0.67,0.74,0.18,0.23,0.22,0.27
"8124",8124,252,2,2,12,1,0.77,0.76,0.8,0.71,0.55,0.8,0.26,0.21,0.17,0.42
"8125",8125,252,2,3,13,1,0.79,0.78,0.77,0.7,0.7,0.78,0.32,0.17,0.17,0.26
"8126",8126,252,2,4,14,1,0.77,0.79,0.75,0.6,0.59,0.76,0.13,0.2,0.16,0.28
