"","X","ID","day","missing","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"3046",33.16,33,16,2,NA,0.75,0.25,1,0.5,0.5,0,0.25,0.5,1
"3047",33.17,33,17,0,0.25,0,0.25,0.5,0.5,0.25,0,0,0.25,0.5
"3048",33.18,33,18,0,0.75,0.5,0.25,0.5,0.5,0.25,0,0.25,0.5,0.75
"3049",33.19,33,19,0,0.25,0,0,0.75,0.25,0,0.25,0.25,0.75,0.75
"3050",33.2,33,20,0,0.5,0.5,0.5,0.75,1,1,0.5,0.25,0.5,0.75
"3051",33.21,33,21,0,0.5,0.75,0.5,0.5,0.5,0.25,0,0.5,0.25,0.5
"3052",33.22,33,22,2,0.5,0.25,0.5,0.75,0.25,1,0,0.75,NA,NA
"3053",33.23,33,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3054",33.24,33,24,0,0.25,0.5,0.75,0.5,0.25,0,0.5,0.5,0.25,0.5
"3055",33.25,33,25,0,0.25,0.5,0.25,0.5,0.75,0.5,0,0.5,0.25,0.5
"3056",33.26,33,26,0,0,0.25,0.5,0.5,0.25,0.5,0,0.25,0,0
"3057",33.27,33,27,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.75,0.25,0.25
"3058",33.28,33,28,0,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.75,0,0.25
"3059",33.29,33,29,0,0.25,0.75,0.5,0.75,0.5,0.5,0,0.75,0,0.25
"3060",33.3,33,30,0,0.25,0.75,0.25,0.5,0.5,0.75,0,0.25,0,0.25
"3061",33.31,33,31,0,0.25,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25
"3062",33.32,33,32,0,0.25,0.75,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"3063",33.33,33,33,0,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.5,0.75
"3064",33.34,33,34,0,0.25,0.25,0.5,0.5,0.5,0.75,0,0.25,0.25,0.25
"3065",33.35,33,35,0,0,0.25,0.25,0.25,0.5,0.5,0,0.5,0.5,0.25
"3066",33.36,33,36,0,0.5,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.5
"3067",33.37,33,37,0,0.75,0.5,0.75,0.75,0.5,0.5,0.25,0.25,0.25,0.5
"3068",33.38,33,38,0,0.5,0.75,0.75,0.75,0.5,0.5,0,0.5,0.25,0.5
"3069",33.39,33,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3070",33.4,33,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3071",33.41,33,41,0,0.5,0,0.25,0.5,0.25,0,0.25,0.25,0.25,0.5
"3072",33.42,33,42,0,0.25,0.5,0.75,0.75,0.5,0.5,0,0.25,0,0.25
"3073",33.43,33,43,0,0.5,0.25,0.25,0.5,0.5,0.25,0,0,0.25,0.25
"3074",33.44,33,44,0,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0,0.25
"3075",33.45,33,45,0,0.25,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.25,0.5
"3076",33.46,33,46,0,0.25,1,0.75,0.5,0.5,0.75,0,0.5,0.25,0
"3077",33.47,33,47,0,0,0.5,0.5,0.25,0.25,0.75,0,0.25,0.5,0.5
"3078",33.48,33,48,0,0.25,0.25,0.25,0.5,0.5,0.5,0,0.25,0.75,0.25
"3079",33.49,33,49,0,0.25,0.75,0.75,0.25,0.25,0.5,0.25,0.25,0.5,0.25
"3080",33.5,33,50,0,0.25,0.5,0.75,0.5,0.75,0.5,0.25,0.75,0.25,0.5
"3081",33.51,33,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082",33.52,33,52,0,0.25,0.25,0.25,0.5,0.5,0.5,0,0.25,0.25,0.25
"3083",33.53,33,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3084",33.54,33,54,0,0.25,0.25,0.5,0.75,0.5,0.5,0,0.25,0.25,0.25
"3085",33.55,33,55,0,0,0.75,0.5,0.5,0.5,0.5,0,0.5,0.5,0.25
"3086",33.56,33,56,0,0.75,0.5,0.25,1,0.5,0.5,0.25,0,0.75,0.75
"3087",33.57,33,57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3088",33.58,33,58,0,0.25,0,0.5,0.5,0.25,0.25,0.5,0,0.75,0.5
"3089",33.59,33,59,0,0.5,0.5,0.5,1,0.25,0.75,0,0.25,0.5,0.25
"3090",33.6,33,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3091",33.61,33,61,0,0.5,0.5,0.25,0.75,0.25,0.75,0.25,0.25,0.5,0.25
"3092",33.62,33,62,0,0.25,0.5,0.75,0.5,0.25,0.5,0,0.5,0.25,0.5
"3093",33.63,33,63,0,0.5,0.25,0.25,0.25,0.25,0,0.5,0,0.25,0.75
"3094",33.64,33,64,0,0.25,0.5,0.5,0.5,0.5,0.75,0,0.25,0.25,0.25
"3095",33.65,33,65,0,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0.25
"3096",33.66,33,66,0,0.25,0.25,0.25,0.75,0.25,0.5,0,0.5,0.5,0.25
"3097",33.67,33,67,0,0.25,0.25,0.5,1,0.25,0.75,0.5,0.5,0.25,0.75
"3098",33.68,33,68,0,0.25,0.75,0.25,1,0,0.5,0,0.25,0.25,0.75
"3099",33.69,33,69,0,0.5,0.5,0.5,0.75,0.5,0.75,0.25,0.5,0.5,0.25
"3100",33.7,33,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101",33.71,33,71,0,0.5,0,0,0.75,0.25,0,0,0,0.25,0.5
"3102",33.72,33,72,0,0.5,0.5,0.75,0.5,0.5,0.75,0.25,0.5,0.25,0.5
"3103",33.73,33,73,0,0.25,0.75,0.5,1,0.5,0.5,0.5,0.5,0.5,1
"3104",33.74,33,74,0,0.5,0.75,0.75,1,0.25,1,0.25,0.25,0.5,0.75
"3105",33.75,33,75,0,0.25,1,0.5,0.5,0.5,0.75,0.25,0.25,0.25,0.75
"3106",33.76,33,76,0,0.5,0.25,0.5,0.25,0.25,0,0.75,0.25,0.25,0.75
"3107",33.77,33,77,0,0.25,0.5,0.25,0.5,0.5,0.5,0,0.5,0.5,0.25
"3108",33.78,33,78,0,0.25,0.5,0.75,0.5,0.5,0.25,0,0.5,0.5,0.25
"3109",33.79,33,79,0,0.25,0.5,0.75,0.5,0.5,0.75,0,0.5,0.25,0.25
"3110",33.8,33,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3111",33.81,33,81,0,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.5,0.25
"3112",33.82,33,82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113",33.83,33,83,0,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.25
"3114",33.84,33,84,0,0.25,0.75,0.5,0.5,0.5,0.75,0.75,0.25,0.25,0.25
"3115",33.85,33,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116",33.86,33,86,0,0,0.75,0.5,0.5,0.5,0.75,0.25,0.5,0.5,0.25
"3117",33.87,33,87,0,0.25,0.25,0.75,0.25,0.5,0.5,0.25,0.5,0.25,0.25
"3118",33.88,33,88,0,0.25,0.75,0.75,0.5,0.5,0.75,0,0.25,0.25,0
"3119",33.89,33,89,0,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.5,0,0.25
"3120",33.9,33,90,0,0,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0,0.25
"3121",33.91,33,91,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,0.75,0.5
"3122",33.92,33,92,0,0,0.25,0.5,0,0.25,0.5,0.5,0,0.5,0.25
"3123",33.93,33,93,2,NA,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.75,0.25
"3124",33.94,33,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125",33.95,33,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3126",33.96,33,96,0,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5
"3127",33.97,33,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3128",33.98,33,98,0,0.25,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.75,0.25
"3129",33.99,33,99,0,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.75,0.5
"3130",33.1,33,100,0,0.25,0.5,0.5,0.5,0.25,0.5,0.75,0.75,0.5,0.5
"3131",33.101,33,101,0,0.25,0.25,0.5,0.25,0.5,0.75,0.5,0.5,0.75,0.25
"3132",34.1,34,1,0,0.5,0,0.25,0.5,0.25,0,0,0,0.5,0.5
"3133",34.2,34,2,0,0,0.25,0.5,0.75,0.25,0,0,0,0.75,0.75
"3134",34.3,34,3,0,0.75,0.25,0.25,0.75,0.5,0.25,0.25,0,0.5,0.5
"3135",34.4,34,4,0,0.75,0,0,1,0.25,0,0,0,0.5,0.75
"3136",34.5,34,5,0,0.5,0,0,0.5,0,0,0.25,0,0.75,0.25
"3137",34.6,34,6,0,0.5,0,0,0.5,0,0,0.5,0,0.75,0.75
"3138",34.7,34,7,0,0.5,0,0,0.75,0,0,0,0,1,0.5
"3139",34.8,34,8,0,0.75,0,0,0.75,0,0,0,0,1,0.75
"3140",34.9,34,9,0,0.75,0,0,0.75,0,0,0,0,0.75,0.75
"3141",34.1,34,10,0,0.5,0,0,0.75,0,0,0,0,0.75,0.25
"3142",34.11,34,11,0,1,0,0,0.75,0,0,0,0,1,0.75
"3143",34.12,34,12,0,0.75,0,0,0.5,0,0,0.25,0,1,0.5
"3144",34.13,34,13,0,0.5,0,0,0.5,0,0,0,0,0.75,0.5
"3145",34.14,34,14,0,0.75,0,0,0.5,0,0,0.25,0,1,0.75
"3146",34.15,34,15,0,0.5,0,0,0.5,0,0,0.25,0,0.75,0.75
"3147",34.16,34,16,0,0.5,0,0,0.5,0,0,0.25,0,0.75,0.5
"3148",34.17,34,17,0,0.25,0,0,0.25,0,0,0.25,0,0.75,0.5
"3149",34.18,34,18,0,1,0,0,1,0,0,0.75,0,1,1
"3150",34.19,34,19,2,0.75,0,0,0.75,0,0,0.5,NA,0.5,0.75
"3151",34.2,34,20,0,0.75,0,0,0.75,0,0,0.5,0,1,1
"3152",34.21,34,21,0,0.5,0,0,0.5,0,0,0.25,0,1,0.5
"3153",34.22,34,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3154",34.23,34,23,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3155",34.24,34,24,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3156",34.25,34,25,0,0.75,0,0,0.75,0,0,0.5,0,0.75,0.75
"3157",34.26,34,26,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3158",34.27,34,27,2,0.75,0,0,0.75,0,0,NA,0,0.75,0.5
"3159",34.28,34,28,0,0.75,0,0,0.75,0,0,0.5,0,0.75,0.75
"3160",34.29,34,29,0,0.75,0,0,0.5,0,0,0.25,0,0.75,0.75
"3161",34.3,34,30,0,0.75,0,0,0.75,0,0,0.75,0,1,1
"3162",34.31,34,31,0,0.75,0,0,0.75,0,0,0.5,0,1,0.75
"3163",34.32,34,32,0,0.75,0,0,1,0,0,0.25,0,0.75,0.75
"3164",34.33,34,33,0,0.5,0,0,0.25,0,0,0.25,0,0.75,0.75
"3165",34.34,34,34,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.5
"3166",34.35,34,35,0,0.5,0,0,0.75,0,0,0.5,0,1,0.75
"3167",34.36,34,36,0,0.5,0,0,0.75,0,0,0.25,0,1,0.5
"3168",34.37,34,37,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3169",34.38,34,38,0,0.75,0,0,0.75,0,0,0.5,0,1,0.75
"3170",34.39,34,39,2,1,0,0,1,0,0.75,0.75,0,NA,1
"3171",34.4,34,40,0,0.75,0,0,1,0,0,0.25,0,0.75,0.75
"3172",34.41,34,41,0,0.75,0,0,0.75,0,0.25,0.5,0,0.75,0.5
"3173",34.42,34,42,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3174",34.43,34,43,2,0.5,0,0,0.5,NA,0,0,0,0.75,0.5
"3175",34.44,34,44,0,0.75,0,0,0.75,0,0,0.5,0,1,0.75
"3176",34.45,34,45,0,0.75,0,0,1,0,0,0.5,0,0.75,1
"3177",34.46,34,46,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3178",34.47,34,47,0,0.75,0,0,0.75,0,0,0.5,0,0.75,0.75
"3179",34.48,34,48,0,0.75,0,0,0.75,0,0,0.5,0,0.75,0.5
"3180",34.49,34,49,0,0,0,0,0.75,0,0.5,0.5,0,0.25,0.75
"3181",34.5,34,50,0,0.75,0,0,0.5,0,0,0,0,1,1
"3182",34.51,34,51,2,0.75,0,0,0.75,0,0,0.5,NA,1,0.75
"3183",34.52,34,52,2,0.75,0,NA,0.75,0,NA,0.25,0,0.75,0.75
"3184",34.53,34,53,0,0.75,0,0,0.75,0,0,0.5,0,0.75,0.75
"3185",34.54,34,54,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3186",34.55,34,55,0,0.75,0,0.25,0.5,0,0,0,0,0.75,0.5
"3187",34.56,34,56,2,1,0,0.25,NA,0.5,NA,0,0,0.75,0.75
"3188",34.57,34,57,0,0.75,0,0,0.75,0,0,0,0,0.75,0.75
"3189",34.58,34,58,0,0.75,0,0,0.75,0,0,0,0,0.75,0.75
"3190",34.59,34,59,0,0.75,0,0,1,0,0,0.5,0,0.75,1
"3191",34.6,34,60,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3192",34.61,34,61,0,0.75,0,0,0.75,0,0,0.5,0,0.75,0.75
"3193",34.62,34,62,0,0.75,0,0,0.75,0,0,0,0,0.5,0.75
"3194",34.63,34,63,2,NA,0,0,0.75,0,0,0,NA,0.75,0.75
"3195",34.64,34,64,0,1,0,0,0.75,0,0,0,0,0.75,1
"3196",34.65,34,65,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3197",34.66,34,66,0,0.75,0,0.25,0.75,0,0,0.5,0,0.75,0.75
"3198",34.67,34,67,0,0.75,0,0,0.75,0,0,0.25,0,0.75,0.75
"3199",34.68,34,68,2,0.75,0,0,0.75,NA,0,0.5,0,0.75,0.75
"3200",34.69,34,69,2,0.75,0,NA,0.75,0,0,0.5,0,1,0.75
