"","X","ID","day","beep","observationID","missing","Sad","Lonely","Jittery","Nervous","Angry","Hostile","Happy","Excited"
"1460",1460,183,1,2,2,0,0,0,0,0,0,0,0.5,0.5
"1461",1461,183,1,3,3,0,0,0,0,0,0,0,0.75,0.5
"1462",1462,183,2,1,4,0,0,0,0,0,0,0,0.5,0.5
"1463",1463,183,2,2,5,0,0,0,0,0,0,0,0.75,0.75
"1464",1464,183,2,3,6,0,0,0,0,0,0,0,0.5,0.5
"1465",1465,183,3,1,7,0,0,0,0,0,0,0,0.25,0.25
"1466",1466,183,3,2,8,0,0,0,0,0,0,0,1,0.5
"1467",1467,183,3,3,9,0,0,0,0,0,0,0,0.75,0.5
"1468",1468,183,4,1,10,0,0,0,0,0,0,0,0.75,0.5
"1469",1469,183,4,2,11,0,0,0,0,0,0,0,0.5,0.5
"1470",1470,183,4,3,12,0,0,0,0,0,0,0,0.5,0.5
"1471",1471,183,5,1,13,0,0.25,0,0,0,0,0,0.25,0
"1472",1472,183,5,2,14,0,0,0,0,0,0,0,0.5,0
"1473",1473,183,5,3,15,0,0,0,0,0,0,0,0.5,0.5
"1474",1474,183,6,1,16,0,0,0,0,0,0,0,0.5,0.5
"1475",1475,183,6,2,17,0,0,0,0,0,0,0,0.25,0.25
"1476",1476,183,6,3,18,0,0,0,0,0,0,0,0.25,0
"1477",1477,184,1,1,1,0,0.25,0.75,0.5,0.5,0,0,0.5,0.25
"1478",1478,184,1,2,2,0,0,0.5,0.25,0.25,0,0,0.75,0.25
"1479",1479,184,1,3,3,0,0.75,0.75,0.5,0,0,0,0.25,0
"1480",1480,184,2,1,4,0,0,0,0.5,0.25,0,0,1,1
"1481",1481,184,2,2,5,0,0.5,0.75,0.5,0.25,0,0,0.5,0
"1482",1482,184,2,3,6,0,0.75,1,0.75,0.75,0,0,0.25,0
"1483",1483,184,3,1,7,0,0.75,0.75,0.5,0.25,0,0,0.25,0
"1484",1484,184,3,2,8,0,0,0.25,0.25,0,0,0,0.5,0
"1485",1485,184,3,3,9,0,0.5,0.5,0.25,0,0,0,0.25,0
"1486",1486,184,4,1,10,0,0,0.5,0,0,0,0,0.25,0
"1487",1487,184,4,2,11,0,0.25,0.5,0.25,0.25,0,0,0.25,0
"1488",1488,184,4,3,12,0,0.5,0.75,0.25,0,0,0,0.5,0
"1489",1489,184,5,1,13,0,0.5,0.75,0.25,0,0,0,0.25,0
"1490",1490,184,5,2,14,0,0.25,0.5,0,0,0,0,0.25,0
"1491",1491,184,5,3,15,0,0.25,0.25,0.5,0,0,0,0.25,0
"1492",1492,184,6,1,16,0,0.25,0.5,0.25,0,0,0,0.25,0.25
"1493",1493,184,6,2,17,0,0.75,1,0.75,0.25,0,0,0,0
"1494",1494,184,6,3,18,0,0.75,1,0.25,0.25,0,0,0.25,0
"1495",1495,185,1,1,1,0,0.25,0,0,0,0,0,0.75,0.75
"1496",1496,185,1,2,2,0,0.25,0,0,0,0.25,0,0.75,0.25
"1497",1497,185,1,3,3,0,0,0,0,0,0.25,0,0.75,0.5
"1498",1498,185,2,1,4,0,0,0,0,0,0,0,1,0.75
"1499",1499,185,2,2,5,0,0,0,0,0.25,0,0,0.75,0.25
"1500",1500,185,2,3,6,0,0.25,0.25,0,0.25,0.25,0,0.75,0.25
"1501",1501,185,3,1,7,0,0,0,0,0,0,0,0.75,0.5
"1502",1502,185,3,2,8,0,0,0,0,0,0,0,0.75,0.5
"1503",1503,185,3,3,9,0,0,0,0,0.25,0,0,0.75,0.25
"1504",1504,185,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"1505",1505,185,4,2,11,0,0,0.5,0,0,0,0,0.25,0.25
"1506",1506,185,4,3,12,0,0,0.25,0,0,0,0,0.5,0.25
"1507",1507,185,5,1,13,0,0.25,0.5,0,0,0,0,0.25,0
"1508",1508,185,5,2,14,0,0,0.25,0,0.25,0,0,0.25,0
"1509",1509,185,5,3,15,0,0.25,0.25,0,0.25,0.25,0,0.25,0
"1510",1510,185,6,1,16,0,0,0,0,0.25,0,0,0.5,0
"1511",1511,185,6,2,17,0,0,0,0.75,0.75,0,0,0.5,0.75
"1512",1512,185,6,3,18,0,0,0,0,0.5,0,0,0.5,0.75
"1513",1513,186,1,1,1,0,0.5,0,0,0,0,0,0.25,0.25
"1514",1514,186,1,2,2,0,0,0.25,0,0,0,0,1,0.25
"1515",1515,186,1,3,3,0,0,0,0,0,0,0,0.75,0.5
"1516",1516,186,2,1,4,0,0,0,0,0,0,0,0.5,0
"1517",1517,186,2,2,5,0,0,0,0.5,0,0,0,0.5,0
"1518",1518,186,2,3,6,0,0,0,0.25,0,0,0,0.75,1
"1519",1519,186,3,1,7,0,0,0,0,0.25,0,0,0.25,0
"1520",1520,186,3,2,8,0,0,0,0.5,0,0,0,0.5,0.25
"1521",1521,186,3,3,9,0,0,0,0,0,0,0,0.5,0
"1522",1522,186,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"1523",1523,186,4,2,11,0,0,0,0,0,0,0,0.25,0
"1524",1524,186,4,3,12,0,0,0,0,0,0,0,0.5,0
"1525",1525,186,5,1,13,0,0,0,0,0,0,0,0.25,0
"1526",1526,186,5,2,14,0,0,0,1,0,0,0,0.5,0.75
"1527",1527,186,5,3,15,0,0,0,0,0,0,0,0.5,0
"1528",1528,186,6,1,16,0,0.25,0,0.25,0.25,0.75,0.5,0,0
"1529",1529,186,6,2,17,0,0,0,0.25,0,0,0,0.5,0.25
"1530",1530,186,6,3,18,0,0,0,0,0,0,0,0.25,0
"1531",1531,187,1,1,1,0,0,0.25,0.5,0.75,0,0,0.75,0.5
"1532",1532,187,1,2,2,0,0,0,0,0,0,0,1,0.5
"1533",1533,187,1,3,3,0,0.25,0,0,0.25,0,0,0.5,0.5
"1534",1534,187,2,1,4,0,0.25,0,0.75,0.75,0,0,0.75,0.5
"1535",1535,187,2,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"1536",1536,187,2,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"1537",1537,187,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"1538",1538,187,3,2,8,0,0.25,0.5,0,0.25,0,0,0.75,0.75
"1539",1539,187,3,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"1540",1540,187,4,1,10,0,0,0,0,0.5,0,0,0.5,0.25
"1541",1541,187,4,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"1542",1542,187,4,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"1543",1543,187,5,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"1544",1544,187,5,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"1545",1545,187,5,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"1546",1546,187,6,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"1547",1547,187,6,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"1548",1548,187,6,3,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"1549",1549,188,1,1,1,0,0,0,0,0,0,0,1,1
"1550",1550,188,1,2,2,0,0,0,0,0,0,0,1,0.75
"1551",1551,188,1,3,3,0,0,0,0,0,0,0,1,1
"1552",1552,188,2,1,4,0,0,0,0,0,1,0,0.75,0.75
"1553",1553,188,2,2,5,0,0,0,0,0,0,0,1,1
"1554",1554,188,2,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"1555",1555,188,3,1,7,0,0,0,0,0,0,0.25,1,1
"1556",1556,188,3,2,8,0,0,0,0,0,0,0,1,1
"1557",1557,188,3,3,9,0,0,0,0,0,0,0,1,1
"1558",1558,188,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"1559",1559,188,4,2,11,0,0,0,0,0,0,0,0.5,0.5
"1560",1560,188,4,3,12,0,0,0.25,0,0,0,0,1,1
"1561",1561,188,5,1,13,0,0,0,0,0,0,0,1,1
"1562",1562,188,5,2,14,0,0,0,0,0,0,0,1,1
"1563",1563,188,5,3,15,0,0,0,1,0.75,0,0,0.5,0.5
"1564",1564,188,6,1,16,0,0,0,0.25,0,0,0,0.25,0.25
"1565",1565,188,6,2,17,0,0,0,0,0,0,0,0,0
"1566",1566,188,6,3,18,0,0,0,0.25,0,0,0,0,0
"1567",1567,189,1,1,1,0,0,0.25,0,0.5,0,0,0.75,0.5
"1568",1568,189,1,2,2,0,0,0,0,0,0,0,0.5,0.5
"1569",1569,189,1,3,3,0,0,0,0.25,0,0,0,0.75,1
"1570",1570,189,2,1,4,0,0,0,0,0.5,0,0,0,0
"1571",1571,189,2,2,5,0,0,0,0.25,0.75,0,0,0.5,0.25
"1572",1572,189,2,3,6,0,0,0,0,0,0,0,1,1
"1573",1573,189,3,1,7,0,0,0,0,0.5,0,0,1,1
"1574",1574,189,3,2,8,0,0,0,0,1,0,0,0.5,0.5
"1575",1575,189,3,3,9,0,0,0,0,0,0,0,0.5,0.5
"1576",1576,189,4,1,10,0,0,0,0,0,0.5,0,0.5,0.5
"1577",1577,189,4,2,11,0,0,0,0,0.5,0,0,0.25,0
"1578",1578,189,4,3,12,0,0,0,0,1,0,0,0,0
"1579",1579,189,5,1,13,0,0,0,0,0,0,0,0.25,0.25
"1580",1580,189,5,2,14,0,0,0,0,1,0.25,0,0,0
"1581",1581,189,5,3,15,0,0,0,0,0,0,0,0.25,0.25
"1582",1582,189,6,1,16,0,0,0,0,1,0,0,0.25,0
"1583",1583,189,6,2,17,0,0,0.25,0,1,0,0,0,0
"1584",1584,189,6,3,18,0,0,0,0,0,0,0,0,0.25
"1585",1585,190,1,1,1,0,0.25,0.25,0,0,0.25,0.5,0.25,0.25
"1586",1586,190,1,2,2,0,0.25,0.5,0,0.25,0.5,0.25,0.5,0.75
"1587",1587,190,1,3,3,0,0,0.5,0,0,0,0,0.5,0.5
"1588",1588,190,2,1,4,0,0,0,0,0.25,0,0,0.5,0.5
"1589",1589,190,2,2,5,0,0,0.25,0,0,0,0,0.5,0.25
"1590",1590,190,2,3,6,0,0,0.25,0,0,0,0,0.5,0.25
"1591",1591,190,3,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"1592",1592,190,3,2,8,0,0.25,0.5,0,0,0,0,0.25,0.25
"1593",1593,190,3,3,9,0,0,0.25,0,0,0,0,0.25,0.25
"1594",1594,190,4,1,10,0,0,0,0,0,0,0,0,0
"1595",1595,190,4,2,11,0,0,0.25,0,0,0,0,0.5,0.25
"1596",1596,190,4,3,12,0,0,0,0,0,0,0,0.5,0.5
"1597",1597,190,5,1,13,0,0,0,0,0.25,0,0,0.5,0.25
"1598",1598,190,5,2,14,0,0,0,0.25,0,0,0,0.5,0.5
"1599",1599,190,5,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"1600",1600,190,6,1,16,0,0,0,0.25,0.5,0,0,0.25,0.25
"1601",1601,190,6,2,17,0,0,0,0,0.25,0,0,0.25,0
"1602",1602,190,6,3,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"1603",1603,191,1,1,1,0,0,0.25,0.5,0.25,0,0,0.5,0.5
"1604",1604,191,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1605",1605,191,1,3,3,0,0,0,0.75,0.5,0,0.25,1,1
"1606",1606,191,2,1,4,0,1,1,0,0.75,0.25,0.25,0,0
"1607",1607,191,2,2,5,0,0.75,0.75,0.75,0.75,0.25,0.25,0,0
"1608",1608,191,2,3,6,0,0.5,0,0.75,0.25,0,0,0.5,0.25
"1609",1609,191,3,1,7,0,0,0,0.75,0.5,0,0,0.75,0.75
"1610",1610,191,3,2,8,0,0.25,0.75,0.5,0.75,0,0,0.25,0.25
"1611",1611,191,3,3,9,0,0,0,0.5,0.25,0,0,0.75,0.5
"1612",1612,191,4,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"1613",1613,191,4,2,11,0,0.5,0.25,0.25,0.5,0.25,0.25,0,0
"1614",1614,191,4,3,12,0,0,0,0,0,0,0,0,0
"1615",1615,191,5,1,13,0,0.25,0.25,0,0,0,0,0.75,0.25
"1616",1616,191,5,2,14,0,0,0,0.25,0.25,0,0,1,1
"1617",1617,191,5,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"1618",1618,191,6,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA
"1619",1619,191,6,2,17,0,0,0,1,1,1,0.75,0.5,0.75
"1620",1620,191,6,3,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"1621",1621,192,1,1,1,0,0,0,0,0,0.25,0,0.25,0
"1622",1622,192,1,2,2,0,0,0,0,0,0,0,0.25,0
"1623",1623,192,1,3,3,0,0,0,0,0,0,0,0.5,0.25
"1624",1624,192,2,1,4,0,0,0,0,0,0,0,0.25,0.25
"1625",1625,192,2,2,5,0,0,0,0,0,0,0,0.25,0.5
"1626",1626,192,2,3,6,0,0,0,0,0.25,0,0,0.25,0.25
"1627",1627,192,3,1,7,0,0,0,0,0,0,0,0.25,0.25
"1628",1628,192,3,2,8,0,0,0,0,0.25,0,0,0.25,0.25
"1629",1629,192,3,3,9,0,0,0,0,0,0,0,0.5,0.5
"1630",1630,192,4,1,10,0,0,0,0,0.5,0,0,0.25,0.25
"1631",1631,192,4,2,11,0,0,0,0,0.75,0,0,0.25,0.25
"1632",1632,192,4,3,12,0,0,0,0,0,0,0,0.25,0.25
"1633",1633,192,5,1,13,0,0,0,0,0,0,0,0.25,0.25
"1634",1634,192,5,2,14,0,0,0,0,0,0,0,0.25,0.25
"1635",1635,192,5,3,15,0,0,0,0,0,0,0,0.25,0.25
"1636",1636,192,6,1,16,0,0,0,0,0,0,0,0.5,0.5
"1637",1637,192,6,2,17,0,0,0,0,0,0,0,0.5,0.25
"1638",1638,192,6,3,18,0,0,0,0,0,0,0,0.5,0.25
"1639",1639,193,1,1,1,0,0.25,0,0,0,0.25,0,0.5,0.25
"1640",1640,193,1,2,2,0,0,0,0.5,0.5,0.25,0,0.5,0
"1641",1641,193,1,3,3,0,0,0.5,0,0.5,0.25,0,0.25,0
"1642",1642,193,2,1,4,0,0.25,0.25,0,0.5,0,0,0.25,0
"1643",1643,193,2,2,5,0,0,0,0.25,0.5,0,0,0.5,0
"1644",1644,193,2,3,6,0,0.25,0,0.25,0.25,0,0.25,0.25,0
"1645",1645,193,3,1,7,0,0.5,0.25,0.5,0.5,0.75,0.75,0,0
"1646",1646,193,3,2,8,0,0.5,0.5,0.25,0.5,0.75,0.75,0,0
"1647",1647,193,3,3,9,0,0.25,0.5,0.25,0.25,0.25,0.5,0,0
"1648",1648,193,4,1,10,0,1,0.75,0.5,0.5,0.75,0.75,0,0
"1649",1649,193,4,2,11,0,0.5,0.5,0.25,0.5,0.5,0.5,0,0
"1650",1650,193,4,3,12,0,0.5,0.5,0.25,0.5,0.5,0.5,0,0
"1651",1651,193,5,1,13,0,0.25,0.5,0.75,0.75,0.75,0.5,0,0
"1652",1652,193,5,2,14,0,0.75,0.75,0.75,0.75,0.75,0.75,0,0
"1653",1653,193,5,3,15,0,1,0.75,0.75,0.5,0.75,0.75,0,0
"1654",1654,193,6,1,16,0,0.25,0,0.5,0.5,0.5,0.5,0.25,0
"1655",1655,193,6,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"1656",1656,193,6,3,18,0,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0
"1657",1657,194,1,1,1,0,0.25,0,0.25,0,0,0,0.75,0.5
"1658",1658,194,1,2,2,0,0,0,0.25,0,0,0,0.75,0.5
"1659",1659,194,1,3,3,0,0,0,0,0,0,0,1,1
"1660",1660,194,2,1,4,0,0,0,0,0,0,0,0,0
"1661",1661,194,2,2,5,0,0,0,0,0,0,0,0.5,0.25
"1662",1662,194,2,3,6,0,0,0,0,0,0,0,0,0
"1663",1663,194,3,1,7,0,0,0,0,0,0,0,0.25,0
"1664",1664,194,3,2,8,0,0,0,0,0,0,0,0.25,0
"1665",1665,194,3,3,9,0,0,0,0.25,0,0,0,0.75,0.25
"1666",1666,194,4,1,10,0,0.75,0,0,0,0.5,0,0,0
"1667",1667,194,4,2,11,0,0.25,0,0,0,0.25,0,0,0
"1668",1668,194,4,3,12,0,0,0,0,0,0,0,0.25,0
"1669",1669,194,5,1,13,0,0,0,0,0,0,0,0.5,0
"1670",1670,194,5,2,14,0,0,0,0,0,0,0,0.25,0
"1671",1671,194,5,3,15,0,0.25,0,0,0,0,0,0.75,0.25
"1672",1672,194,6,1,16,0,0,0,0,0.5,0,0,0,0
"1673",1673,194,6,2,17,0,0,0,0,0,0,0,0,0
"1674",1674,194,6,3,18,0,0,0,0,0,0,0,0.25,0
"1675",1675,195,1,1,1,0,0,0.25,0,0,0,0,0.75,0.5
"1676",1676,195,1,2,2,0,0,0,0,0.25,0,0,0.5,0.25
"1677",1677,195,1,3,3,0,0,0.25,0,0,0,0,0.5,0.25
"1678",1678,195,2,1,4,0,0,0,0,0,0,0,0.5,0.25
"1679",1679,195,2,2,5,0,0,0,0,0,0,0,0.25,0.25
"1680",1680,195,2,3,6,0,0,0,0,0,0,0,0.25,0.25
"1681",1681,195,3,1,7,0,0.5,0.25,0,0.25,0,0,0.25,0
"1682",1682,195,3,2,8,0,0,0,0.25,0,0.25,0,0.25,0
"1683",1683,195,3,3,9,0,0,0,0,0,0,0,0.5,0.25
"1684",1684,195,4,1,10,0,0,0,0,0.25,0,0,0.5,0.5
"1685",1685,195,4,2,11,0,0,0,0,0,0,0,0.5,0.25
"1686",1686,195,4,3,12,0,0,0.25,0,0,0,0,0.25,0
"1687",1687,195,5,1,13,0,0,0,0,0,0,0,0.25,0.25
"1688",1688,195,5,2,14,0,0,0,0,0,0,0,0.25,0.25
"1689",1689,195,5,3,15,0,0,0,0,0,0,0,0.25,0.25
"1690",1690,195,6,1,16,0,0,0,0,0,0,0,0.75,0.5
"1691",1691,195,6,2,17,0,0.5,0.5,0.25,0,0,0,0,0
"1692",1692,195,6,3,18,0,0,0,0,0,0,0,0.75,0.25
"1693",1693,196,1,1,1,0,0.75,0.75,0.25,0.5,0.25,0,0,0
"1694",1694,196,1,2,2,0,0.25,0.25,0.25,0.5,0.25,0,0.5,0.5
"1695",1695,196,1,3,3,0,0,0,0.25,0.5,0,0,0.5,0.25
"1696",1696,196,2,1,4,0,0.25,0.25,0.5,0.5,0,0,0.25,0.25
"1697",1697,196,2,2,5,0,0,0,0.5,0.75,0,0,0.25,0.25
"1698",1698,196,2,3,6,0,0,0,0,0,0,0,0.5,0.5
"1699",1699,196,3,1,7,0,0,0,0.5,0.5,0,0,0.25,0
"1700",1700,196,3,2,8,0,0,0,0.5,0.5,0,0,0.25,0
"1701",1701,196,3,3,9,0,0,0,0.25,0.25,0,0,0.25,0
"1702",1702,196,4,1,10,0,0,0,0,0,0,0,0.5,0.5
"1703",1703,196,4,2,11,0,0,0,0,0,0,0,0.5,0.25
"1704",1704,196,4,3,12,0,0,0,0,0,0,0,0.5,0.5
"1705",1705,196,5,1,13,0,0,0,0,0,0,0,0.25,0.25
"1706",1706,196,5,2,14,0,0,0,0,0,0,0,0.5,0.5
"1707",1707,196,5,3,15,0,0,0,0.25,0,0,0,0.5,0.5
"1708",1708,196,6,1,16,0,0.75,0,0,0,0.5,0,0,0
"1709",1709,196,6,2,17,0,0.5,0,0,0,0,0,0.25,0
"1710",1710,196,6,3,18,0,1,1,0,1,0,0,0,0
"1711",1711,197,1,1,1,0,0.5,0,1,1,0,0,0.25,0.25
"1712",1712,197,1,2,2,0,0.25,0.25,0.5,0.75,0,0,0.5,0.5
"1713",1713,197,1,3,3,0,0.5,0,0.25,0.25,0.25,0,0.25,0.25
"1714",1714,197,2,1,4,0,0,0,0,0,0,0,0.75,0.25
"1715",1715,197,2,2,5,0,0.25,0,0,0,0,0,0.25,0
"1716",1716,197,2,3,6,0,0.25,0.25,0,0,0,0,0.25,0.25
"1717",1717,197,3,1,7,0,0,0.25,0,0.25,0,0,0.25,0
"1718",1718,197,3,2,8,0,0.5,0,0,0,0.25,0,0.5,0
"1719",1719,197,3,3,9,0,0,0.25,0.25,0.25,0,0,0.25,0
"1720",1720,197,4,1,10,0,0.25,0.25,0,0,0,0,0.25,0.25
"1721",1721,197,4,2,11,0,0.5,0,0.5,0.25,0,0,0.25,0.25
"1722",1722,197,4,3,12,0,0,0,0.25,0.25,0,0,1,0.5
"1723",1723,197,5,1,13,0,0.25,0,0.25,0.25,0,0,0.25,0.25
"1724",1724,197,5,2,14,0,0,0.5,0.5,0.5,0,0,0.25,0.75
"1725",1725,197,5,3,15,0,0,0.75,0.25,0.25,0,0,0.25,0.25
"1726",1726,197,6,1,16,0,0,0,0.5,0.25,0,0,0.75,0.5
"1727",1727,197,6,2,17,0,0.5,0.5,0.25,0,0,0,0.25,0.25
"1728",1728,197,6,3,18,0,0.25,0.5,0.25,0,0,0,0.25,0.25
"1729",1729,198,1,1,1,0,0,0.25,0.25,0,0,0,0.75,0.5
"1730",1730,198,1,2,2,0,0,0,0,0,0,0,0.5,0.25
"1731",1731,198,1,3,3,0,0,0,0,0.25,0,0,0.75,0.75
"1732",1732,198,2,1,4,0,0,0,0,0,0,0,0.5,0.25
"1733",1733,198,2,2,5,0,0.5,0,0,0,0.25,0.25,0.25,0
"1734",1734,198,2,3,6,0,0,0,0,0,0,0,0.5,0.5
"1735",1735,198,3,1,7,0,0,0,0,0.25,0,0,0.5,0.5
"1736",1736,198,3,2,8,0,0,0,0,0,0,0,0.75,0.75
"1737",1737,198,3,3,9,0,0,0,0,0,0,0,0.5,0.25
"1738",1738,198,4,1,10,0,0,0,0.25,0,0.25,0.25,0.25,0.25
"1739",1739,198,4,2,11,0,0,0,0,0,0,0,0.5,0.25
"1740",1740,198,4,3,12,0,0,0,0.25,0.25,0,0,0.5,0.5
"1741",1741,198,5,1,13,0,0,0,0.25,0,0,0,1,1
"1742",1742,198,5,2,14,0,0,0,0,0,0,0,1,1
"1743",1743,198,5,3,15,0,0,0,0.25,0.25,0,0,0.75,0.5
"1744",1744,198,6,1,16,0,0,0,0,0,0,0,0.5,0.5
"1745",1745,198,6,2,17,0,0,0,0.25,0,0,0,0.25,0.25
"1746",1746,198,6,3,18,0,0,0,0.25,0,0,0,0.5,0.25
"1747",1747,199,1,1,1,0,0.25,0,0.5,0,0,0,0.5,0.25
"1748",1748,199,1,2,2,0,0,0,0.25,0,0,0,0.75,0.5
"1749",1749,199,1,3,3,0,0,0,0,0,0,0,1,0.25
"1750",1750,199,2,1,4,0,0,0,0.25,0,0,0,0.5,0.75
"1751",1751,199,2,2,5,0,0,0,0,0.25,0,0,0.75,0.25
"1752",1752,199,2,3,6,0,0,0,0.5,0.75,0,0,0.5,0.75
"1753",1753,199,3,1,7,0,0,0,0.25,0.25,0,0,0.75,0.5
"1754",1754,199,3,2,8,0,0,0,0,0,0,0,0,0.75
"1755",1755,199,3,3,9,0,0,0,0,0,0,0,0.75,0.5
"1756",1756,199,4,1,10,0,0,0,0.5,0,0,0,0.5,0.75
"1757",1757,199,4,2,11,0,0,0,0.5,0.75,0,0,0.5,0.5
"1758",1758,199,4,3,12,0,0,0,0,0,0,0,0.75,0.75
"1759",1759,199,5,1,13,0,0,0,0,0,0,0,0.5,0.75
"1760",1760,199,5,2,14,0,0,0,0.5,0,0,0,0.5,0.25
"1761",1761,199,5,3,15,0,0,0,0,0,0,0,0.5,0.5
"1762",1762,199,6,1,16,0,0,0,0,0,0,0,0.75,0.75
"1763",1763,199,6,2,17,0,0,0,0.5,0,0,0,0.25,0.5
"1764",1764,199,6,3,18,0,0,0,0,0.25,0.25,0,0.25,0.25
"1765",1765,200,1,1,1,0,0,0.5,0,0,0,0,0.5,0
"1766",1766,200,1,2,2,0,0,0.25,0.5,0,0,0,0.5,0.5
"1767",1767,200,1,3,3,0,0,0.75,0,0,0,0,0.5,0
"1768",1768,200,2,1,4,0,0,0.5,0,0.25,0,0,0.5,0.5
"1769",1769,200,2,2,5,0,0,0,0,0,0,0,0.75,0.75
"1770",1770,200,2,3,6,0,0,0,0.25,0,0,0,0.5,0
"1771",1771,200,3,1,7,0,0.25,0.5,0,0,0,0,0.25,0.5
"1772",1772,200,3,2,8,0,0,0.25,0.5,0,0,0,0.5,0.25
"1773",1773,200,3,3,9,0,0,0.25,0,0,0,0,0.25,0.25
"1774",1774,200,4,1,10,0,0.25,0.25,0,0,0,0,0.25,0.25
"1775",1775,200,4,2,11,0,0,0.25,0.25,0.25,0,0,0.25,0.5
"1776",1776,200,4,3,12,0,0,0.25,0,0.25,0,0,0.25,0.5
"1777",1777,200,5,1,13,0,0,0.25,0.25,0.25,0,0,0.25,0
"1778",1778,200,5,2,14,0,0,0.25,0,0.5,0,0,0.25,0.25
"1779",1779,200,5,3,15,0,0,0,0,0.25,0,0,1,0.75
"1780",1780,200,6,1,16,0,0,0,0,0,0,0,0.75,0.5
"1781",1781,200,6,2,17,0,0.25,0.25,0,0,0,0,0.75,0
"1782",1782,200,6,3,18,0,0,0,0.25,0,0,0,0.75,0.5
"1783",1783,201,1,1,1,0,0.25,0.25,0.25,0,0,0,0.5,0
"1784",1784,201,1,2,2,0,0.25,0.25,0.5,0.75,0.25,0,0.25,0
"1785",1785,201,1,3,3,0,0,0,0,0,0,0,0.75,0.5
"1786",1786,201,2,1,4,0,0,0,0.25,0.75,0,0,0.25,0.5
"1787",1787,201,2,2,5,0,0,0.25,0.5,0.5,0,0,0.25,0.5
"1788",1788,201,2,3,6,0,0,0,0.25,0,0,0,0.75,0.5
"1789",1789,201,3,1,7,0,0,0.25,0.5,0.5,0,0,0.5,0.5
"1790",1790,201,3,2,8,0,0.25,0,0.25,0.25,0.25,0,0.25,0
"1791",1791,201,3,3,9,0,0.25,0.5,0.25,0.25,0,0,0,0
"1792",1792,201,4,1,10,0,0,0.5,0.25,0.5,0,0,0.25,0.25
"1793",1793,201,4,2,11,0,0,0.5,0,0,0,0,0.25,0
"1794",1794,201,4,3,12,0,0.5,1,0.25,0,0,0,0.25,0
"1795",1795,201,5,1,13,0,0,0.25,0.25,0.5,0.25,0,0.5,0.5
"1796",1796,201,5,2,14,0,0,0.25,0,0.5,0,0,0.25,0
"1797",1797,201,5,3,15,0,0.5,0,0,0.75,0,0,0.5,0.5
"1798",1798,201,6,1,16,0,0,0,0,0.75,0,0,0.25,0.25
"1799",1799,201,6,2,17,0,0.75,0.75,0.5,0.75,0.5,0,0.25,0
"1800",1800,201,6,3,18,0,0.5,0.5,0.75,0.75,0,0,0,0
"1801",1801,202,1,1,1,0,0,0,0.25,0.5,0,0,0.75,0.75
"1802",1802,202,1,2,2,0,0,0,0,0,0,0,0.5,0.5
"1803",1803,202,1,3,3,0,0,0,0,0,0,0,0.5,0.25
"1804",1804,202,2,1,4,0,0,0,0,0,0,0,0.5,0.5
"1805",1805,202,2,2,5,0,0,0,0.5,0.5,0,0,0.75,0.5
"1806",1806,202,2,3,6,0,0,0,0.25,0,0,0,0.75,0.5
"1807",1807,202,3,1,7,0,0,0,0,0,0,0,0.5,0.5
"1808",1808,202,3,2,8,0,0,0,0,0,0,0,0.75,0.75
"1809",1809,202,3,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"1810",1810,202,4,1,10,0,0,0,0.25,0,0,0,0.5,0.25
"1811",1811,202,4,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"1812",1812,202,4,3,12,0,0,0,0,0,0,0,0.5,0.25
"1813",1813,202,5,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"1814",1814,202,5,2,14,0,0,0,0,0,0,0,0.75,0.25
"1815",1815,202,5,3,15,0,0.25,0,0.25,0,0,0,0.75,0.5
"1816",1816,202,6,1,16,0,0,0,0.25,0,0,0,0.5,0.5
"1817",1817,202,6,2,17,0,0,0,0.25,0,0,0,0.5,0.25
