"","X","ID","day","beep","obsNumber","missed","Discontent","Calm","Energetic","Wellbeing","Tense","Happy"
"2187",89.221,89,2,1,9,1,NA,NA,NA,NA,NA,NA
"2188",89.2209,89,2,2,10,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0
"2189",89.2208,89,2,3,11,0,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,1,0
"2190",89.2207,89,2,4,12,0,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"2191",89.2206,89,2,5,13,0,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.666666666666667
"2192",89.2205,89,2,6,14,1,NA,NA,NA,NA,NA,NA
"2193",89.2204,89,2,7,15,0,0.833333333333333,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333
"2194",89.2203,89,2,8,16,0,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333
"2195",89.2202,89,3,1,17,0,0.333333333333333,0.666666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333
"2196",89.2201,89,3,2,18,1,NA,NA,NA,NA,NA,NA
"2197",89.22,89,3,3,19,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2198",89.2199,89,3,4,20,0,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.666666666666667
"2199",89.2198,89,3,5,21,0,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2200",89.2197,89,3,6,22,0,0.833333333333333,1,0.833333333333333,0.833333333333333,0.666666666666667,0.166666666666667
"2201",89.2196,89,3,7,23,1,NA,NA,NA,NA,NA,NA
"2202",89.2195,89,3,8,24,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333
"2203",89.2194,89,6,1,25,1,NA,NA,NA,NA,NA,NA
"2204",89.2193,89,6,2,26,1,NA,NA,NA,NA,NA,NA
"2205",89.2192,89,6,3,27,0,0.833333333333333,0.833333333333333,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"2206",89.2191,89,6,4,28,0,0.833333333333333,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.666666666666667
"2207",89.219,89,6,5,29,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"2208",89.2189,89,6,6,30,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"2209",89.2188,89,6,7,31,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"2210",89.2187,89,6,8,32,0,0.833333333333333,1,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"2211",89.2186,89,7,1,33,0,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667
"2212",89.2185,89,7,2,34,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.333333333333333,0.833333333333333
"2213",89.2184,89,7,3,35,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2214",89.2183,89,7,4,36,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,1
"2215",89.2182,89,7,5,37,0,0.833333333333333,0.833333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333
"2216",89.2181,89,7,6,38,1,NA,NA,NA,NA,NA,NA
"2217",89.218,89,7,7,39,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
"2218",89.2179,89,7,8,40,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2219",90.2255,90,1,1,1,0,0.333333333333333,0.5,1,1,0.666666666666667,0.5
"2220",90.2254,90,1,2,2,0,0.833333333333333,1,1,1,0.833333333333333,0.666666666666667
"2221",90.2253,90,1,3,3,0,0.833333333333333,0.666666666666667,0.833333333333333,1,0.833333333333333,0.5
"2222",90.2252,90,1,4,4,0,0.833333333333333,1,0.833333333333333,1,0.833333333333333,0.5
"2223",90.2251,90,1,5,5,1,NA,NA,NA,NA,NA,NA
"2224",90.225,90,1,6,6,0,1,1,0.833333333333333,1,1,0.666666666666667
"2225",90.2249,90,1,7,7,0,1,1,0.833333333333333,1,1,0.833333333333333
"2226",90.2248,90,1,8,8,0,0.833333333333333,1,0.5,1,1,1
"2227",90.2247,90,2,1,9,0,1,1,1,1,1,0.833333333333333
"2228",90.2246,90,2,2,10,1,NA,NA,NA,NA,NA,NA
"2229",90.2245,90,2,3,11,0,1,1,0.833333333333333,1,1,0.833333333333333
"2230",90.2244,90,2,4,12,1,NA,NA,NA,NA,NA,NA
"2231",90.2243,90,2,5,13,1,NA,NA,NA,NA,NA,NA
"2232",90.2242,90,2,6,14,0,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2233",90.2241,90,2,7,15,0,0.833333333333333,1,0.666666666666667,1,1,0.833333333333333
"2234",90.224,90,2,8,16,0,0.833333333333333,0.833333333333333,0.833333333333333,1,1,0.833333333333333
"2235",90.2239,90,5,1,17,0,1,0.833333333333333,0.833333333333333,1,0.833333333333333,0.833333333333333
"2236",90.2238,90,5,2,18,1,NA,NA,NA,NA,NA,NA
"2237",90.2237,90,5,3,19,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2238",90.2236,90,5,4,20,0,0.833333333333333,0.833333333333333,0.833333333333333,1,0.666666666666667,0.666666666666667
"2239",90.2235,90,5,5,21,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"2240",90.2234,90,5,6,22,1,NA,NA,NA,NA,NA,NA
"2241",90.2233,90,6,1,23,1,NA,NA,NA,NA,NA,NA
"2242",90.2232,90,6,2,24,1,NA,NA,NA,NA,NA,NA
"2243",90.2231,90,6,3,25,0,1,0.5,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"2244",90.223,90,6,4,26,1,NA,NA,NA,NA,NA,NA
"2245",90.2229,90,6,5,27,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"2246",90.2228,90,6,6,28,1,NA,NA,NA,NA,NA,NA
"2247",90.2227,90,6,7,29,0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"2248",90.2226,90,7,1,30,0,1,1,1,1,0.666666666666667,0.666666666666667
"2249",90.2225,90,7,2,31,0,1,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"2250",90.2224,90,7,3,32,0,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.5
"2251",90.2223,90,7,4,33,1,NA,NA,NA,NA,NA,NA
"2252",90.2222,90,7,5,34,0,0.666666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.5
"2253",90.2221,90,7,6,35,1,NA,NA,NA,NA,NA,NA
"2254",90.222,90,7,7,36,0,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2255",90.2219,90,7,8,37,1,NA,NA,NA,NA,NA,NA
"2256",91.2295,91,1,1,1,1,NA,NA,NA,NA,NA,NA
"2257",91.2294,91,1,2,2,1,NA,NA,NA,NA,NA,NA
"2258",91.2293,91,1,3,3,1,NA,NA,NA,NA,NA,NA
"2259",91.2292,91,1,4,4,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.166666666666667
"2260",91.2291,91,1,5,5,1,NA,NA,NA,NA,NA,NA
"2261",91.229,91,1,6,6,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2262",91.2289,91,1,7,7,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0
"2263",91.2288,91,1,8,8,0,1,1,0.333333333333333,0.666666666666667,1,0.833333333333333
"2264",91.2287,91,2,1,9,0,0.5,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667
"2265",91.2286,91,2,2,10,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"2266",91.2285,91,2,3,11,0,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2267",91.2284,91,2,4,12,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"2268",91.2283,91,2,5,13,1,NA,NA,NA,NA,NA,NA
"2269",91.2282,91,2,6,14,0,0.833333333333333,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.833333333333333
"2270",91.2281,91,2,7,15,0,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.833333333333333
"2271",91.228,91,2,8,16,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"2272",91.2279,91,3,1,17,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.833333333333333
"2273",91.2278,91,3,2,18,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2274",91.2277,91,3,3,19,0,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"2275",91.2276,91,3,4,20,1,NA,NA,NA,NA,NA,NA
"2276",91.2275,91,3,5,21,0,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2277",91.2274,91,3,6,22,0,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"2278",91.2273,91,3,7,23,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"2279",91.2272,91,3,8,24,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"2280",91.2271,91,4,1,25,0,0.833333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"2281",91.227,91,4,2,26,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"2282",91.2269,91,4,3,27,1,NA,NA,NA,NA,NA,NA
"2283",91.2268,91,4,4,28,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"2284",91.2267,91,4,5,29,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2285",91.2266,91,4,6,30,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333
"2286",91.2265,91,4,7,31,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2287",91.2264,91,4,8,32,0,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333
"2288",91.2263,91,5,1,33,1,NA,NA,NA,NA,NA,NA
"2289",91.2262,91,5,2,34,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2290",91.2261,91,5,3,35,0,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"2291",91.226,91,5,4,36,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2292",91.2259,91,5,5,37,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2293",91.2258,91,5,6,38,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2294",91.2257,91,5,7,39,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2295",91.2256,91,5,8,40,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2296",92.2329,92,1,1,1,1,NA,NA,NA,NA,NA,NA
"2297",92.2328,92,1,2,2,1,NA,NA,NA,NA,NA,NA
"2298",92.2327,92,1,3,3,1,NA,NA,NA,NA,NA,NA
"2299",92.2326,92,1,4,4,0,0.166666666666667,0.5,0.166666666666667,0.333333333333333,0.166666666666667,0.333333333333333
"2300",92.2325,92,1,5,5,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667
"2301",92.2324,92,1,6,6,1,NA,NA,NA,NA,NA,NA
"2302",92.2323,92,2,1,7,1,NA,NA,NA,NA,NA,NA
"2303",92.2322,92,2,2,8,1,NA,NA,NA,NA,NA,NA
"2304",92.2321,92,2,3,9,0,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.333333333333333
"2305",92.232,92,2,4,10,1,NA,NA,NA,NA,NA,NA
"2306",92.2319,92,3,1,11,0,0.5,0.5,0.333333333333333,0.5,0.333333333333333,0.666666666666667
"2307",92.2318,92,3,2,12,1,NA,NA,NA,NA,NA,NA
"2308",92.2317,92,3,3,13,0,0.666666666666667,0.333333333333333,0.5,0.666666666666667,0.5,0.5
"2309",92.2316,92,3,4,14,1,NA,NA,NA,NA,NA,NA
"2310",92.2315,92,3,5,15,0,0.5,0.5,0.5,0.5,0.5,0.5
"2311",92.2314,92,3,6,16,1,NA,NA,NA,NA,NA,NA
"2312",92.2313,92,3,7,17,1,NA,NA,NA,NA,NA,NA
"2313",92.2312,92,3,8,18,0,0.5,0.5,0.5,0.5,0.5,0.5
"2314",92.2311,92,4,1,19,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0.333333333333333,0.333333333333333
"2315",92.231,92,4,2,20,1,NA,NA,NA,NA,NA,NA
"2316",92.2309,92,4,3,21,1,NA,NA,NA,NA,NA,NA
"2317",92.2308,92,4,4,22,1,NA,NA,NA,NA,NA,NA
"2318",92.2307,92,4,5,23,1,NA,NA,NA,NA,NA,NA
"2319",92.2306,92,4,6,24,1,NA,NA,NA,NA,NA,NA
"2320",92.2305,92,4,7,25,0,0.666666666666667,0.5,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"2321",92.2304,92,4,8,26,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667
"2322",92.2303,92,5,1,27,1,NA,NA,NA,NA,NA,NA
"2323",92.2302,92,5,2,28,1,NA,NA,NA,NA,NA,NA
"2324",92.2301,92,5,3,29,1,NA,NA,NA,NA,NA,NA
"2325",92.23,92,5,4,30,1,NA,NA,NA,NA,NA,NA
"2326",92.2299,92,5,5,31,1,NA,NA,NA,NA,NA,NA
"2327",92.2298,92,5,6,32,1,NA,NA,NA,NA,NA,NA
"2328",92.2297,92,5,7,33,1,NA,NA,NA,NA,NA,NA
"2329",92.2296,92,5,8,34,1,NA,NA,NA,NA,NA,NA
"2330",93.2368,93,1,1,1,0,0.666666666666667,1,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"2331",93.2367,93,1,2,2,0,0.833333333333333,1,0.5,0.5,0.833333333333333,0.833333333333333
"2332",93.2366,93,1,3,3,0,1,0.666666666666667,0.166666666666667,1,0.833333333333333,0.833333333333333
"2333",93.2365,93,1,4,4,0,0.833333333333333,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2334",93.2364,93,1,5,5,1,NA,NA,NA,NA,NA,NA
"2335",93.2363,93,1,6,6,1,NA,NA,NA,NA,NA,NA
"2336",93.2362,93,1,7,7,1,NA,NA,NA,NA,NA,NA
"2337",93.2361,93,1,8,8,0,1,1,1,1,1,1
"2338",93.236,93,2,1,9,0,0.833333333333333,0.666666666666667,0.833333333333333,1,0.666666666666667,0.833333333333333
"2339",93.2359,93,2,2,10,0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"2340",93.2358,93,2,3,11,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1
"2341",93.2357,93,2,4,12,1,NA,NA,NA,NA,NA,NA
"2342",93.2356,93,2,5,13,1,NA,NA,NA,NA,NA,NA
"2343",93.2355,93,2,6,14,1,NA,NA,NA,NA,NA,NA
"2344",93.2354,93,2,7,15,1,NA,NA,NA,NA,NA,NA
"2345",93.2353,93,2,8,16,1,NA,NA,NA,NA,NA,NA
"2346",93.2352,93,5,1,17,0,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.5,0.833333333333333
"2347",93.2351,93,5,2,18,0,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.5
"2348",93.235,93,5,3,19,1,NA,NA,NA,NA,NA,NA
"2349",93.2349,93,5,4,20,1,NA,NA,NA,NA,NA,NA
"2350",93.2348,93,5,5,21,1,NA,NA,NA,NA,NA,NA
"2351",93.2347,93,5,6,22,0,1,1,1,1,1,1
"2352",93.2346,93,5,7,23,1,NA,NA,NA,NA,NA,NA
"2353",93.2345,93,6,1,24,0,0.5,0.5,0.5,0.5,0.5,0.5
"2354",93.2344,93,6,2,25,1,NA,NA,NA,NA,NA,NA
"2355",93.2343,93,6,3,26,1,NA,NA,NA,NA,NA,NA
"2356",93.2342,93,6,4,27,0,0.833333333333333,0.666666666666667,0.833333333333333,1,0.833333333333333,0.833333333333333
"2357",93.2341,93,6,5,28,0,1,1,1,1,1,1
"2358",93.234,93,6,6,29,1,NA,NA,NA,NA,NA,NA
"2359",93.2339,93,6,7,30,1,NA,NA,NA,NA,NA,NA
"2360",93.2338,93,6,8,31,1,NA,NA,NA,NA,NA,NA
"2361",93.2337,93,7,1,32,1,NA,NA,NA,NA,NA,NA
"2362",93.2336,93,7,2,33,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333
"2363",93.2335,93,7,3,34,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.5,0.666666666666667
"2364",93.2334,93,7,4,35,0,0.5,0.5,0.5,0.5,0.5,0.5
"2365",93.2333,93,7,5,36,1,NA,NA,NA,NA,NA,NA
"2366",93.2332,93,7,6,37,1,NA,NA,NA,NA,NA,NA
"2367",93.2331,93,7,7,38,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2368",93.233,93,7,8,39,1,NA,NA,NA,NA,NA,NA
"2369",94.2406,94,1,1,1,1,NA,NA,NA,NA,NA,NA
"2370",94.2405,94,1,2,2,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2371",94.2404,94,1,3,3,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2372",94.2403,94,1,4,4,1,NA,NA,NA,NA,NA,NA
"2373",94.2402,94,1,5,5,0,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2374",94.2401,94,1,6,6,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"2375",94.24,94,1,7,7,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2376",94.2399,94,2,1,8,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.5
"2377",94.2398,94,2,2,9,0,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2378",94.2397,94,2,3,10,0,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"2379",94.2396,94,2,4,11,0,0.666666666666667,0.833333333333333,1,1,0.666666666666667,0.833333333333333
"2380",94.2395,94,2,5,12,0,0.833333333333333,0.333333333333333,1,0.833333333333333,0.666666666666667,0.833333333333333
"2381",94.2394,94,2,6,13,0,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667
"2382",94.2393,94,2,7,14,1,NA,NA,NA,NA,NA,NA
"2383",94.2392,94,2,8,15,0,1,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333
"2384",94.2391,94,5,1,16,1,NA,NA,NA,NA,NA,NA
"2385",94.239,94,5,2,17,0,0.833333333333333,0.666666666666667,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333
"2386",94.2389,94,5,3,18,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2387",94.2388,94,5,4,19,1,NA,NA,NA,NA,NA,NA
"2388",94.2387,94,5,5,20,0,0.5,0.5,0.666666666666667,0.833333333333333,0.333333333333333,0.5
"2389",94.2386,94,5,6,21,0,0.833333333333333,0.5,0.5,0.666666666666667,0.5,0.5
"2390",94.2385,94,5,7,22,1,NA,NA,NA,NA,NA,NA
"2391",94.2384,94,6,1,23,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.5
"2392",94.2383,94,6,2,24,0,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.5
"2393",94.2382,94,6,3,25,1,NA,NA,NA,NA,NA,NA
"2394",94.2381,94,6,4,26,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"2395",94.238,94,6,5,27,0,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667
"2396",94.2379,94,6,6,28,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2397",94.2378,94,6,7,29,1,NA,NA,NA,NA,NA,NA
"2398",94.2377,94,6,8,30,1,NA,NA,NA,NA,NA,NA
"2399",94.2376,94,7,1,31,1,NA,NA,NA,NA,NA,NA
"2400",94.2375,94,7,2,32,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2401",94.2374,94,7,3,33,0,0.666666666666667,0.5,0.833333333333333,0.833333333333333,0.5,0.833333333333333
"2402",94.2373,94,7,4,34,0,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.5,0.666666666666667
"2403",94.2372,94,7,5,35,1,NA,NA,NA,NA,NA,NA
"2404",94.2371,94,7,6,36,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2405",94.237,94,7,7,37,0,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667
"2406",94.2369,94,7,8,38,0,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.833333333333333,0.666666666666667
"2407",95.244,95,1,1,1,1,NA,NA,NA,NA,NA,NA
"2408",95.2439,95,1,2,2,1,NA,NA,NA,NA,NA,NA
"2409",95.2438,95,1,3,3,0,0.666666666666667,0.333333333333333,0.5,0.833333333333333,0.166666666666667,0.666666666666667
"2410",95.2437,95,1,4,4,0,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.833333333333333
"2411",95.2436,95,1,5,5,0,0.833333333333333,0.5,1,0.666666666666667,0.5,0.833333333333333
"2412",95.2435,95,1,6,6,1,NA,NA,NA,NA,NA,NA
"2413",95.2434,95,1,7,7,1,NA,NA,NA,NA,NA,NA
"2414",95.2433,95,2,1,8,1,NA,NA,NA,NA,NA,NA
"2415",95.2432,95,2,2,9,1,NA,NA,NA,NA,NA,NA
"2416",95.2431,95,2,3,10,0,1,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
"2417",95.243,95,2,4,11,1,NA,NA,NA,NA,NA,NA
"2418",95.2429,95,2,5,12,1,NA,NA,NA,NA,NA,NA
"2419",95.2428,95,2,6,13,1,NA,NA,NA,NA,NA,NA
"2420",95.2427,95,2,7,14,1,NA,NA,NA,NA,NA,NA
"2421",95.2426,95,2,8,15,1,NA,NA,NA,NA,NA,NA
"2422",95.2425,95,3,1,16,0,0.833333333333333,0.833333333333333,0.5,0.833333333333333,0.833333333333333,0.666666666666667
"2423",95.2424,95,3,2,17,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,1,0.833333333333333
"2424",95.2423,95,3,3,18,0,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667
"2425",95.2422,95,3,4,19,0,0,0,0.833333333333333,0.833333333333333,0.166666666666667,0.5
"2426",95.2421,95,3,5,20,0,0.666666666666667,0.833333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"2427",95.242,95,4,1,21,0,0.666666666666667,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.666666666666667
"2428",95.2419,95,4,2,22,0,0.666666666666667,0.5,0.666666666666667,0.666666666666667,0.5,0.666666666666667
"2429",95.2418,95,4,3,23,1,NA,NA,NA,NA,NA,NA
"2430",95.2417,95,4,4,24,1,NA,NA,NA,NA,NA,NA
"2431",95.2416,95,4,5,25,1,NA,NA,NA,NA,NA,NA
"2432",95.2415,95,4,6,26,1,NA,NA,NA,NA,NA,NA
"2433",95.2414,95,4,7,27,1,NA,NA,NA,NA,NA,NA
"2434",95.2413,95,5,1,28,1,NA,NA,NA,NA,NA,NA
"2435",95.2412,95,5,2,29,0,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5
"2436",95.2411,95,5,3,30,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.5,0.5
"2437",95.241,95,5,4,31,0,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333
"2438",95.2409,95,5,5,32,1,NA,NA,NA,NA,NA,NA
"2439",95.2408,95,5,6,33,0,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667
"2440",95.2407,95,5,7,34,0,0.333333333333333,0.5,0.333333333333333,0.5,0.5,0.5
"2441",96.2478,96,1,1,1,1,NA,NA,NA,NA,NA,NA
"2442",96.2477,96,1,2,2,1,NA,NA,NA,NA,NA,NA
"2443",96.2476,96,1,3,3,1,NA,NA,NA,NA,NA,NA
"2444",96.2475,96,1,4,4,1,NA,NA,NA,NA,NA,NA
"2445",96.2474,96,1,5,5,1,NA,NA,NA,NA,NA,NA
"2446",96.2473,96,1,6,6,1,NA,NA,NA,NA,NA,NA
"2447",96.2472,96,1,7,7,1,NA,NA,NA,NA,NA,NA
"2448",96.2471,96,2,1,8,0,0.833333333333333,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333
"2449",96.247,96,2,2,9,1,NA,NA,NA,NA,NA,NA
"2450",96.2469,96,2,3,10,1,NA,NA,NA,NA,NA,NA
"2451",96.2468,96,2,4,11,0,0.833333333333333,0.5,0.833333333333333,0.666666666666667,0.666666666666667,0.833333333333333
"2452",96.2467,96,2,5,12,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.166666666666667,0.666666666666667
"2453",96.2466,96,2,6,13,0,0.833333333333333,0.833333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.5
"2454",96.2465,96,2,7,14,1,NA,NA,NA,NA,NA,NA
"2455",96.2464,96,3,1,15,1,NA,NA,NA,NA,NA,NA
"2456",96.2463,96,3,2,16,0,0.333333333333333,0.333333333333333,0.5,0.333333333333333,0.333333333333333,0.333333333333333
"2457",96.2462,96,3,3,17,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"2458",96.2461,96,3,4,18,1,NA,NA,NA,NA,NA,NA
"2459",96.246,96,3,5,19,1,NA,NA,NA,NA,NA,NA
"2460",96.2459,96,3,6,20,1,NA,NA,NA,NA,NA,NA
"2461",96.2458,96,3,7,21,1,NA,NA,NA,NA,NA,NA
