"","X","ID","beep","day","observationID","missing","Energetic","Cheerful","Relaxed","Satisfied","Nervous","Irritated","Bored","Down"
"1947",1947,54187,3,5,15,0,0.191919191919192,0.252525252525253,0.292929292929293,0.191919191919192,0.0808080808080808,0.797979797979798,0.0707070707070707,0.696969696969697
"1948",1948,54187,1,6,16,0,0,0,0.929292929292929,0.626262626262626,0,0.747474747474748,0.0101010101010101,0
"1949",1949,54187,2,6,17,0,0.414141414141414,0.565656565656566,0.373737373737374,0.656565656565657,0.414141414141414,0.111111111111111,0.272727272727273,0.353535353535354
"1950",1950,54187,3,6,18,0,0.171717171717172,0.101010101010101,0.606060606060606,0.383838383838384,0.0505050505050505,0.101010101010101,0.0303030303030303,0.161616161616162
"1951",1951,54187,1,7,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"1952",1952,54187,2,7,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"1953",1953,54187,3,7,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"1954",1954,54187,1,8,22,1,NA,NA,NA,NA,NA,NA,NA,NA
"1955",1955,54187,2,8,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"1956",1956,54187,3,8,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"1957",1957,54187,1,9,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"1958",1958,54187,2,9,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"1959",1959,54187,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"1960",1960,54187,1,10,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"1961",1961,54187,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"1962",1962,54187,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"1963",1963,54187,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"1964",1964,54187,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"1965",1965,54187,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"1966",1966,54187,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"1967",1967,54187,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"1968",1968,54187,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"1969",1969,54187,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"1970",1970,54187,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"1971",1971,54187,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"1972",1972,54187,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"1973",1973,54187,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"1974",1974,54187,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"1975",1975,54190,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"1976",1976,54190,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"1977",1977,54190,3,1,3,0,0.848484848484849,0.797979797979798,0.636363636363636,0.848484848484849,0.454545454545455,0.0202020202020202,0.232323232323232,0.141414141414141
"1978",1978,54190,1,2,4,0,0.797979797979798,0.818181818181818,0.696969696969697,0.606060606060606,0.0808080808080808,0.121212121212121,0.0606060606060606,0.101010101010101
"1979",1979,54190,2,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"1980",1980,54190,3,2,6,0,0.767676767676768,0.727272727272727,0.343434343434343,0.686868686868687,0.636363636363636,0.0505050505050505,0.0909090909090909,0.151515151515152
"1981",1981,54190,1,3,7,0,0.808080808080808,0.727272727272727,0.646464646464647,0.393939393939394,0.141414141414141,0.616161616161616,0.313131313131313,0.171717171717172
"1982",1982,54190,2,3,8,0,0.303030303030303,0.757575757575758,0.878787878787879,0.828282828282828,0.121212121212121,0.0404040404040404,0.161616161616162,0.222222222222222
"1983",1983,54190,3,3,9,0,0.111111111111111,0.848484848484849,0.555555555555556,0.656565656565657,0.131313131313131,0.101010101010101,0.595959595959596,0.333333333333333
"1984",1984,54190,1,4,10,1,NA,NA,NA,NA,NA,NA,NA,NA
"1985",1985,54190,2,4,11,0,0.707070707070707,0.565656565656566,0.191919191919192,0.535353535353535,0.737373737373737,0.848484848484849,0.676767676767677,0.555555555555556
"1986",1986,54190,3,4,12,0,0.777777777777778,0.535353535353535,0.292929292929293,0.575757575757576,0.727272727272727,0.616161616161616,0.575757575757576,0.454545454545455
"1987",1987,54190,1,5,13,0,0.676767676767677,0.676767676767677,0.696969696969697,0.595959595959596,0.606060606060606,0.161616161616162,0.606060606060606,0.141414141414141
"1988",1988,54190,2,5,14,0,0.585858585858586,0.686868686868687,0.757575757575758,0.595959595959596,0.525252525252525,0.595959595959596,0.585858585858586,0.232323232323232
"1989",1989,54190,3,5,15,0,0.696969696969697,0.777777777777778,0.666666666666667,0.595959595959596,0.545454545454545,0.0909090909090909,0.0909090909090909,0.181818181818182
"1990",1990,54190,1,6,16,0,0.727272727272727,0.808080808080808,0.232323232323232,0.717171717171717,0.303030303030303,0.454545454545455,0.404040404040404,0.101010101010101
"1991",1991,54190,2,6,17,0,0.606060606060606,0.777777777777778,0.727272727272727,0.666666666666667,0.676767676767677,0.323232323232323,0.161616161616162,0.0808080808080808
"1992",1992,54190,3,6,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"1993",1993,54190,1,7,19,0,0.717171717171717,0.696969696969697,0.696969696969697,0.767676767676768,0.0808080808080808,0.121212121212121,0.191919191919192,0.141414141414141
"1994",1994,54190,2,7,20,0,0.656565656565657,0.838383838383838,0.595959595959596,0.585858585858586,0.545454545454545,0.202020202020202,0.252525252525253,0.0909090909090909
"1995",1995,54190,3,7,21,0,0.565656565656566,0.777777777777778,0.787878787878788,0.848484848484849,0.121212121212121,0.393939393939394,0.0808080808080808,0.151515151515152
"1996",1996,54190,1,8,22,0,0.767676767676768,0.747474747474748,0.363636363636364,0.606060606060606,0.282828282828283,0.232323232323232,0.555555555555556,0.0909090909090909
"1997",1997,54190,2,8,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"1998",1998,54190,3,8,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"1999",1999,54190,1,9,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2000",2000,54190,2,9,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2001",2001,54190,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"2002",2002,54190,1,10,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"2003",2003,54190,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"2004",2004,54190,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"2005",2005,54190,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"2006",2006,54190,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2007",2007,54190,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2008",2008,54190,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"2009",2009,54190,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"2010",2010,54190,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"2011",2011,54190,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"2012",2012,54190,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"2013",2013,54190,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"2014",2014,54190,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"2015",2015,54190,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2016",2016,54190,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"2017",2017,54192,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"2018",2018,54192,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"2019",2019,54192,3,1,3,0,0.787878787878788,1,0.97979797979798,0.616161616161616,0,0,0.111111111111111,0.262626262626263
"2020",2020,54192,1,2,4,0,0.202020202020202,0.727272727272727,1,0.838383838383838,0,0,0.707070707070707,0
"2021",2021,54192,2,2,5,0,1,1,0.747474747474748,0.898989898989899,0,0,0,0
"2022",2022,54192,3,2,6,0,0.888888888888889,0.97979797979798,1,0.171717171717172,0.171717171717172,0,0,0.0101010101010101
"2023",2023,54192,1,3,7,0,0,0.626262626262626,0.282828282828283,0.202020202020202,0.808080808080808,0.636363636363636,0,0.727272727272727
"2024",2024,54192,2,3,8,0,1,0.868686868686869,0.121212121212121,0.676767676767677,0.404040404040404,0,0,0.151515151515152
"2025",2025,54192,3,3,9,0,0.111111111111111,0.818181818181818,0.808080808080808,0.282828282828283,0.696969696969697,0,0,0
"2026",2026,54192,1,4,10,0,0.737373737373737,1,0.94949494949495,0.777777777777778,0.171717171717172,0,0,0
"2027",2027,54192,2,4,11,0,0.303030303030303,1,0.292929292929293,0.858585858585859,0,0,0,0
"2028",2028,54192,3,4,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"2029",2029,54192,1,5,13,0,1,0.838383838383838,0,0.808080808080808,0,0,0,0
"2030",2030,54192,2,5,14,0,1,1,0,0.797979797979798,0.636363636363636,0,0,0
"2031",2031,54192,3,5,15,0,0.181818181818182,1,0.888888888888889,0.868686868686869,0,0.0101010101010101,0.868686868686869,0
"2032",2032,54192,1,6,16,0,1,0.828282828282828,1,0.898989898989899,0.212121212121212,0,0,0
"2033",2033,54192,2,6,17,0,0.929292929292929,0.424242424242424,0.696969696969697,0.848484848484849,0,1,0,0
"2034",2034,54192,3,6,18,0,0,0.181818181818182,0.747474747474748,0.787878787878788,0,0,0,0.777777777777778
"2035",2035,54192,1,7,19,0,1,1,0.848484848484849,0.757575757575758,0,0,0,0.0101010101010101
"2036",2036,54192,2,7,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"2037",2037,54192,3,7,21,2,NA,0.818181818181818,NA,NA,0,NA,0,0
"2038",2038,54192,1,8,22,0,0,0.616161616161616,0.353535353535354,0.212121212121212,0,0.626262626262626,0,0.717171717171717
"2039",2039,54192,2,8,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"2040",2040,54192,3,8,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"2041",2041,54192,1,9,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2042",2042,54192,2,9,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2043",2043,54192,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"2044",2044,54192,1,10,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"2045",2045,54192,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"2046",2046,54192,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"2047",2047,54192,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"2048",2048,54192,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2049",2049,54192,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2050",2050,54192,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"2051",2051,54192,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"2052",2052,54192,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"2053",2053,54192,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"2054",2054,54192,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"2055",2055,54192,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"2056",2056,54192,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"2057",2057,54192,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2058",2058,54192,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"2059",2059,54193,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"2060",2060,54193,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"2061",2061,54193,3,1,3,0,0.393939393939394,0.353535353535354,1,0.767676767676768,0,0.101010101010101,0.292929292929293,0.232323232323232
"2062",2062,54193,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"2063",2063,54193,2,2,5,0,0.616161616161616,0.262626262626263,0.0404040404040404,0.212121212121212,0.131313131313131,0.757575757575758,0.222222222222222,0.616161616161616
"2064",2064,54193,3,2,6,0,1,1,0.777777777777778,0.96969696969697,0.181818181818182,0,0,0
"2065",2065,54193,1,3,7,0,0.0303030303030303,0.323232323232323,0.585858585858586,0.535353535353535,0.141414141414141,0.272727272727273,0.303030303030303,0.707070707070707
"2066",2066,54193,2,3,8,0,0.797979797979798,0.282828282828283,0.676767676767677,0.767676767676768,0.151515151515152,0.0505050505050505,0.202020202020202,0.161616161616162
"2067",2067,54193,3,3,9,0,0.292929292929293,0.171717171717172,1,0.838383838383838,0,0,0.202020202020202,0.323232323232323
"2068",2068,54193,1,4,10,0,0.262626262626263,0.161616161616162,0.626262626262626,0.393939393939394,0,0,0.121212121212121,0.131313131313131
"2069",2069,54193,2,4,11,0,0.858585858585859,0.101010101010101,0.101010101010101,0.0404040404040404,0.121212121212121,0.0909090909090909,0.0909090909090909,0.535353535353535
"2070",2070,54193,3,4,12,0,0.777777777777778,0.343434343434343,0.303030303030303,0.737373737373737,0.818181818181818,0.0606060606060606,0.0909090909090909,0.222222222222222
"2071",2071,54193,1,5,13,0,0.212121212121212,0.222222222222222,0.929292929292929,0.484848484848485,0,0,0,0.0202020202020202
"2072",2072,54193,2,5,14,0,0,0,0.727272727272727,0.434343434343434,0,0.0303030303030303,0.646464646464647,0.707070707070707
"2073",2073,54193,3,5,15,0,0.0404040404040404,0.0808080808080808,0.111111111111111,0.0404040404040404,0.727272727272727,0.0606060606060606,0.777777777777778,0.777777777777778
"2074",2074,54193,1,6,16,0,0.242424242424242,0.151515151515152,0.636363636363636,0.252525252525253,0.232323232323232,0.343434343434343,0.646464646464647,0.171717171717172
"2075",2075,54193,2,6,17,0,0.797979797979798,0.818181818181818,0.636363636363636,0.646464646464647,0,0.121212121212121,0,0.151515151515152
"2076",2076,54193,3,6,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"2077",2077,54193,1,7,19,0,0.202020202020202,0.494949494949495,1,0.707070707070707,0,0,0.131313131313131,0
"2078",2078,54193,2,7,20,0,0.0202020202020202,0,0.212121212121212,0.151515151515152,0.191919191919192,0.818181818181818,0.303030303030303,0.727272727272727
"2079",2079,54193,3,7,21,0,0.232323232323232,0.585858585858586,0.818181818181818,1,0,0,0,0
"2080",2080,54193,1,8,22,0,0.333333333333333,0.393939393939394,0.797979797979798,0.363636363636364,0.0303030303030303,0.282828282828283,0.252525252525253,0.282828282828283
"2081",2081,54193,2,8,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"2082",2082,54193,3,8,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"2083",2083,54193,1,9,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2084",2084,54193,2,9,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2085",2085,54193,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"2086",2086,54193,1,10,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"2087",2087,54193,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"2088",2088,54193,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"2089",2089,54193,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"2090",2090,54193,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2091",2091,54193,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2092",2092,54193,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"2093",2093,54193,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"2094",2094,54193,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"2095",2095,54193,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"2096",2096,54193,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"2097",2097,54193,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"2098",2098,54193,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"2099",2099,54193,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2100",2100,54193,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"2101",2101,54197,1,1,1,0,0.808080808080808,0.525252525252525,0.757575757575758,0.757575757575758,0.161616161616162,0.0505050505050505,0.505050505050505,0.0707070707070707
"2102",2102,54197,2,1,2,0,0.797979797979798,0.868686868686869,0.747474747474748,0.848484848484849,0.0606060606060606,0,0.191919191919192,0.101010101010101
"2103",2103,54197,3,1,3,0,0.797979797979798,0.767676767676768,0.595959595959596,0.818181818181818,0,0,0.141414141414141,0
"2104",2104,54197,1,2,4,0,0.787878787878788,0.747474747474748,0.616161616161616,0.737373737373737,0.0909090909090909,0.101010101010101,0.474747474747475,0.0505050505050505
"2105",2105,54197,2,2,5,0,0.888888888888889,0.757575757575758,0.767676767676768,0.808080808080808,0.0808080808080808,0.141414141414141,0,0.0808080808080808
"2106",2106,54197,3,2,6,0,0.797979797979798,0.868686868686869,0.808080808080808,0.888888888888889,0,0,0.0404040404040404,0
"2107",2107,54197,1,3,7,0,0.777777777777778,0.616161616161616,0.707070707070707,0.636363636363636,0.383838383838384,0.111111111111111,0.606060606060606,0.181818181818182
"2108",2108,54197,2,3,8,0,0.595959595959596,0.383838383838384,0.565656565656566,0.595959595959596,0.0202020202020202,0.232323232323232,0.737373737373737,0.161616161616162
"2109",2109,54197,3,3,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"2110",2110,54197,1,4,10,0,0.787878787878788,0.545454545454545,0.484848484848485,0.727272727272727,0.151515151515152,0,0.282828282828283,0.0101010101010101
"2111",2111,54197,2,4,11,0,0.878787878787879,0.787878787878788,0.707070707070707,0.848484848484849,0,0.151515151515152,0.0101010101010101,0
"2112",2112,54197,3,4,12,0,0.808080808080808,0.868686868686869,0.676767676767677,0.838383838383838,0.141414141414141,0,0.282828282828283,0.0404040404040404
"2113",2113,54197,1,5,13,0,0.717171717171717,0.686868686868687,0.777777777777778,0.838383838383838,0,0.131313131313131,0.272727272727273,0.0606060606060606
"2114",2114,54197,2,5,14,0,0.767676767676768,0.707070707070707,0.626262626262626,0.939393939393939,0.393939393939394,0.0808080808080808,0.0505050505050505,0.131313131313131
"2115",2115,54197,3,5,15,0,0.191919191919192,0.494949494949495,0.888888888888889,0.595959595959596,0,0.494949494949495,0.141414141414141,0.696969696969697
"2116",2116,54197,1,6,16,0,0.414141414141414,0.595959595959596,0.787878787878788,0.696969696969697,0.131313131313131,0.252525252525253,0.101010101010101,0.151515151515152
"2117",2117,54197,2,6,17,0,0.696969696969697,0.808080808080808,0.787878787878788,0.808080808080808,0.161616161616162,0,0.151515151515152,0
"2118",2118,54197,3,6,18,0,0,0.383838383838384,0.747474747474748,0.494949494949495,0.151515151515152,0.101010101010101,0.626262626262626,0.0707070707070707
"2119",2119,54197,1,7,19,0,0.595959595959596,0.484848484848485,0.797979797979798,0.707070707070707,0.181818181818182,0.232323232323232,0.848484848484849,0.202020202020202
"2120",2120,54197,2,7,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"2121",2121,54197,3,7,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"2122",2122,54197,1,8,22,1,NA,NA,NA,NA,NA,NA,NA,NA
"2123",2123,54197,2,8,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"2124",2124,54197,3,8,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"2125",2125,54197,1,9,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2126",2126,54197,2,9,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2127",2127,54197,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"2128",2128,54197,1,10,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"2129",2129,54197,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"2130",2130,54197,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"2131",2131,54197,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"2132",2132,54197,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2133",2133,54197,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2134",2134,54197,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"2135",2135,54197,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"2136",2136,54197,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"2137",2137,54197,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"2138",2138,54197,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"2139",2139,54197,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"2140",2140,54197,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"2141",2141,54197,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2142",2142,54197,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"2143",2143,54201,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"2144",2144,54201,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"2145",2145,54201,3,1,3,0,0.696969696969697,0.878787878787879,1,1,0.0505050505050505,0.0909090909090909,0.181818181818182,0.0505050505050505
"2146",2146,54201,1,2,4,0,0.94949494949495,0.868686868686869,0.828282828282828,0.919191919191919,0,0,0,0
"2147",2147,54201,2,2,5,0,0.868686868686869,0.898989898989899,0.96969696969697,0.98989898989899,0,0.0101010101010101,0,0.0404040404040404
"2148",2148,54201,3,2,6,0,0.838383838383838,0.98989898989899,0.828282828282828,0.878787878787879,0,0,0.0101010101010101,0
"2149",2149,54201,1,3,7,0,1,0.808080808080808,0.818181818181818,0.888888888888889,0,0.0404040404040404,0.0202020202020202,0.0303030303030303
"2150",2150,54201,2,3,8,0,0.686868686868687,0.757575757575758,0.747474747474748,0.898989898989899,0.0808080808080808,0.0404040404040404,0.0404040404040404,0.0505050505050505
"2151",2151,54201,3,3,9,0,0.626262626262626,0.818181818181818,0.868686868686869,0.898989898989899,0,0.0404040404040404,0.0707070707070707,0.101010101010101
"2152",2152,54201,1,4,10,0,0.757575757575758,0.757575757575758,0.868686868686869,0.818181818181818,0.0707070707070707,0.131313131313131,0.121212121212121,0.151515151515152
"2153",2153,54201,2,4,11,0,0.808080808080808,0.808080808080808,0.686868686868687,0.787878787878788,0.151515151515152,0.161616161616162,0.0505050505050505,0.0303030303030303
"2154",2154,54201,3,4,12,0,0.909090909090909,0.96969696969697,0.727272727272727,0.96969696969697,0,0.0101010101010101,0,0
"2155",2155,54201,1,5,13,0,0.94949494949495,0.919191919191919,0.262626262626263,0.808080808080808,0.161616161616162,0.0606060606060606,0.171717171717172,0.0101010101010101
"2156",2156,54201,2,5,14,0,0.555555555555556,0.828282828282828,0.707070707070707,0.747474747474748,0,0.222222222222222,0,0.0404040404040404
"2157",2157,54201,3,5,15,0,0.898989898989899,0.878787878787879,0.737373737373737,0.868686868686869,0,0,0,0
"2158",2158,54201,1,6,16,0,0.94949494949495,0.878787878787879,0.828282828282828,0.96969696969697,0,0.0202020202020202,0,0.101010101010101
"2159",2159,54201,2,6,17,0,1,0.858585858585859,0.767676767676768,0.717171717171717,0,0.0707070707070707,0,0
"2160",2160,54201,3,6,18,0,0.94949494949495,0.939393939393939,0.818181818181818,0.777777777777778,0.0101010101010101,0,0.202020202020202,0.141414141414141
"2161",2161,54201,1,7,19,0,0.787878787878788,0.808080808080808,0.797979797979798,0.707070707070707,0.0606060606060606,0.0505050505050505,0.0303030303030303,0.0101010101010101
"2162",2162,54201,2,7,20,0,0.878787878787879,0.707070707070707,0.494949494949495,0.767676767676768,0.101010101010101,0.252525252525253,0.121212121212121,0
"2163",2163,54201,3,7,21,0,0.95959595959596,0.96969696969697,0.939393939393939,0.929292929292929,0.0303030303030303,0.0606060606060606,0.0202020202020202,0
"2164",2164,54201,1,8,22,0,0.888888888888889,0.818181818181818,0.818181818181818,0.868686868686869,0,0.0606060606060606,0.0101010101010101,0.0202020202020202
"2165",2165,54201,2,8,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"2166",2166,54201,3,8,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"2167",2167,54201,1,9,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"2168",2168,54201,2,9,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"2169",2169,54201,3,9,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"2170",2170,54201,1,10,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"2171",2171,54201,2,10,29,1,NA,NA,NA,NA,NA,NA,NA,NA
"2172",2172,54201,3,10,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"2173",2173,54201,1,11,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"2174",2174,54201,2,11,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"2175",2175,54201,3,11,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"2176",2176,54201,1,12,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"2177",2177,54201,2,12,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"2178",2178,54201,3,12,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"2179",2179,54201,1,13,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"2180",2180,54201,2,13,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"2181",2181,54201,3,13,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"2182",2182,54201,1,14,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"2183",2183,54201,2,14,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"2184",2184,54201,3,14,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"2185",2185,54202,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"2186",2186,54202,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"2187",2187,54202,3,1,3,0,0.282828282828283,0.565656565656566,0.393939393939394,0.707070707070707,0.434343434343434,0.535353535353535,0.666666666666667,0.313131313131313
"2188",2188,54202,1,2,4,0,0.727272727272727,0.737373737373737,0.777777777777778,0.595959595959596,0.333333333333333,0.121212121212121,0.343434343434343,0.161616161616162
"2189",2189,54202,2,2,5,0,0.626262626262626,0.494949494949495,0.383838383838384,0.393939393939394,0.393939393939394,0.606060606060606,0.666666666666667,0.212121212121212
"2190",2190,54202,3,2,6,0,0.919191919191919,0.818181818181818,0.252525252525253,0.696969696969697,0.98989898989899,0.666666666666667,0.0808080808080808,0
"2191",2191,54202,1,3,7,0,0.161616161616162,0.616161616161616,0.212121212121212,0.595959595959596,0.535353535353535,0.545454545454545,0.262626262626263,0.141414141414141
"2192",2192,54202,2,3,8,0,0.121212121212121,0.787878787878788,0.656565656565657,0.686868686868687,0.595959595959596,0.252525252525253,0.171717171717172,0.383838383838384
"2193",2193,54202,3,3,9,0,0.0404040404040404,0.171717171717172,0.363636363636364,0.242424242424242,0.595959595959596,0.666666666666667,0.313131313131313,0.787878787878788
"2194",2194,54202,1,4,10,0,0.606060606060606,0.262626262626263,0.232323232323232,0.585858585858586,0.696969696969697,0.626262626262626,0.232323232323232,0.656565656565657
"2195",2195,54202,2,4,11,0,0.242424242424242,0.272727272727273,0.858585858585859,0.626262626262626,0.303030303030303,0.171717171717172,0.727272727272727,0.606060606060606
"2196",2196,54202,3,4,12,0,0.171717171717172,0.535353535353535,0.696969696969697,0.848484848484849,0.585858585858586,0.131313131313131,0.656565656565657,0.383838383838384
"2197",2197,54202,1,5,13,0,0.585858585858586,0.616161616161616,0.808080808080808,0.646464646464647,0.323232323232323,0.292929292929293,0.262626262626263,0.414141414141414
