"","X","ID","day","beep","observationID","missing","Joy","Exciteme","Pride","Pleased","Anger","Anxiety","Shame","Sad"
"356",356,8,2,6,13,0,0,0,0,0.25,0,0,0.25,0.25
"357",357,8,2,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA
"358",358,8,3,1,15,0,0.5,0.75,0.5,0.75,0,0,0,0
"359",359,8,3,2,16,0,0.25,0.25,0,0.5,0.25,0.5,0,0
"360",360,8,3,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"361",361,8,3,4,18,0,0.5,0.5,0.25,0.5,0,0,0.25,0
"362",362,8,3,5,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"363",363,8,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"364",364,8,3,7,21,0,0.25,0.25,0.25,0.5,0,0,0,0.25
"365",365,8,4,1,22,0,0.25,0.75,0,0.5,0,0,0.25,0
"366",366,8,4,2,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"367",367,8,4,3,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"368",368,8,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"369",369,8,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"370",370,8,4,6,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"371",371,8,4,7,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"372",372,8,5,1,29,0,0.5,0.75,0.5,0.75,0,0,0,0
"373",373,8,5,2,30,0,0.75,0.5,0.25,0.5,0,0,0,0.5
"374",374,8,5,3,31,0,0.75,0.75,0.5,0.75,0,0.25,0,0.25
"375",375,8,5,4,32,0,0.25,0.25,0.5,0.25,0,0.25,0,0
"376",376,8,5,5,33,0,0.25,0.25,0,0.25,0,0,0,0.5
"377",377,8,5,6,34,0,0,0.25,0,0.25,0,0.5,0.25,0.5
"378",378,8,5,7,35,0,0.25,0,0,0,0.25,0.75,0.75,0.75
"379",379,8,6,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"380",380,8,6,2,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"381",381,8,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"382",382,8,6,4,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"383",383,8,6,5,40,1,NA,NA,NA,NA,NA,NA,NA,NA
"384",384,8,6,6,41,0,0,0.25,0.25,0,0,0.5,0.5,0.25
"385",385,8,6,7,42,0,0.25,0,0,0.25,0,0.5,0.25,0.5
"386",386,8,7,1,43,0,0.75,0.75,0.75,0.5,0,0.25,0.5,0.5
"387",387,8,7,2,44,0,0.25,0.5,0.25,0.5,0.5,0.5,0,0.5
"388",388,8,7,3,45,1,NA,NA,NA,NA,NA,NA,NA,NA
"389",389,8,7,4,46,0,0.25,0.25,0,0.25,0.5,0.5,0.5,0.25
"390",390,8,7,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA
"391",391,8,7,6,48,1,NA,NA,NA,NA,NA,NA,NA,NA
"392",392,8,7,7,49,0,0,0,0,0.25,0,0.25,0.25,0
"393",393,11,1,1,1,0,0.5,0.5,0.5,0.75,0,0,0.5,0
"394",394,11,1,2,2,0,0.5,0.5,0.5,0.75,0,0.25,0.25,0
"395",395,11,1,3,3,0,0.5,0.5,0.5,0.5,0,0.25,0.5,0
"396",396,11,1,4,4,0,0.5,0.75,0.75,0.75,0,0.25,0.25,0
"397",397,11,1,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"398",398,11,1,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"399",399,11,1,7,7,0,0.25,0.5,0.25,0.75,0,0.25,0.25,0.25
"400",400,11,2,1,8,0,0.5,0.5,0.5,0.5,0,0.5,0,0.25
"401",401,11,2,2,9,0,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.25
"402",402,11,2,3,10,0,0.5,0.5,0.25,0.5,0,0.5,0.25,0.25
"403",403,11,2,4,11,0,0.75,0.75,0.25,0.75,0,0.25,0.25,0
"404",404,11,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"405",405,11,2,6,13,0,0.75,0.75,0.5,0.75,0,0.5,0.25,0
"406",406,11,2,7,14,0,0.75,0.5,0.75,0.75,0,0.25,0.25,0
"407",407,11,3,1,15,0,0.75,0.75,0.75,0.75,0,0.25,0,0.25
"408",408,11,3,2,16,0,0.75,0.5,0.25,0.75,0,0.25,0,0
"409",409,11,3,3,17,0,0.5,0.5,0.25,0.5,0,0.5,0.25,0
"410",410,11,3,4,18,0,0.75,0.5,0.25,0.5,0,0.5,0.5,0.25
"411",411,11,3,5,19,0,0.5,0.5,0,0.5,0,0.5,0.5,0.25
"412",412,11,3,6,20,0,0.75,0.5,0.25,0.75,0,0.25,0.25,0
"413",413,11,3,7,21,0,0.75,0.75,0.75,0.75,0,0,0,0
"414",414,11,4,1,22,0,0.75,0.75,0.5,0.75,0,0.25,0.25,0
"415",415,11,4,2,23,0,0.25,0.25,0,0.25,0,0.75,0.5,0.5
"416",416,11,4,3,24,0,0.5,0,0.25,0.5,0,0.25,0.25,0.25
"417",417,11,4,4,25,0,0.5,0.25,0.25,0.5,0,0.5,0,0.25
"418",418,11,4,5,26,0,0.75,0.5,0.75,0.75,0,0.25,0,0
"419",419,11,4,6,27,0,0.5,0.5,0.25,0.5,0,0.25,0.5,0
"420",420,11,4,7,28,0,0.75,0.5,0.25,0.75,0,0.25,0,0
"421",421,11,5,1,29,0,0.5,0.75,0.25,0.5,0,0.5,0.25,0
"422",422,11,5,2,30,0,1,0.75,0.75,1,0,0.25,0.25,0
"423",423,11,5,3,31,0,0.5,0.25,0.25,0.5,0,0.5,0.5,0
"424",424,11,5,4,32,0,0.75,0.5,0.5,0.75,0,0.25,0.25,0.25
"425",425,11,5,5,33,0,0.75,0.5,0.5,0.75,0,0.25,0,0
"426",426,11,5,6,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"427",427,11,5,7,35,0,0.75,0.5,0.75,1,0,0.25,0,0
"428",428,11,6,1,36,0,0.25,0.25,0,0.25,0.25,0.75,0.5,0.5
"429",429,11,6,2,37,0,0,0.25,0,0.25,0,0.75,0.75,0.5
"430",430,11,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"431",431,11,6,4,39,0,0.75,0.75,0,0.75,0,0.25,0.5,0
"432",432,11,6,5,40,0,0.75,0,0.75,0.75,0,0.25,0,0
"433",433,11,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"434",434,11,6,7,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"435",435,11,7,1,43,0,0.5,0.5,0.25,0.5,0,0.75,0.5,0.25
"436",436,11,7,2,44,0,0.75,1,0.5,0.75,0,0.25,0.25,0.5
"437",437,11,7,3,45,0,0.5,0.75,0.5,0.75,0,0.25,0.5,0.25
"438",438,11,7,4,46,0,0.75,0.75,0.75,0.75,0,0,0.25,0
"439",439,11,7,5,47,0,0.75,0.5,0.75,0.75,0,0.25,0,0
"440",440,11,7,6,48,0,0.5,0.5,0.5,0.5,0,0.25,0.25,0
"441",441,11,7,7,49,0,0.75,1,0.5,0.75,0,0.25,0.25,0
"442",442,12,1,1,1,0,0.25,0.25,0.5,0.25,0,0.25,0.25,0
"443",443,12,1,2,2,0,0.5,0.75,0.75,0.5,0,0,0,0
"444",444,12,1,3,3,0,0.25,0.25,0,0,0,0.25,0,0
"445",445,12,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"446",446,12,1,5,5,0,0.25,0.25,0,0.25,0,0.5,0.25,0
"447",447,12,1,6,6,0,0,0.25,0.5,0.25,0.25,0.5,0,0
"448",448,12,1,7,7,0,0,0.25,0,0.25,0.5,0.5,0,0.25
"449",449,12,2,1,8,0,0.25,0.25,0.5,0.5,0,0.25,0,0
"450",450,12,2,2,9,0,0.25,0.25,0.5,0.5,0,0.5,0.25,0
"451",451,12,2,3,10,0,0.25,0.25,0,0.25,0,0.5,0.25,0
"452",452,12,2,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"453",453,12,2,5,12,0,0.25,0.25,0.25,0.25,0.25,0.5,0,0
"454",454,12,2,6,13,0,0.25,0.5,0.5,0.25,0.25,0.25,0.5,0.25
"455",455,12,2,7,14,0,0,0,0.25,0.25,0,0.5,0.25,0.25
"456",456,12,3,1,15,0,0.5,0.5,0.25,0.5,0,0.5,0.5,0.25
"457",457,12,3,2,16,0,0,0.25,0,0.25,0,0.5,0.25,0
"458",458,12,3,3,17,0,0.5,0.25,0.5,0.25,0,0.25,0,0
"459",459,12,3,4,18,0,0.25,0.25,0,0.25,0.25,0.5,0,0
"460",460,12,3,5,19,0,0.5,0.5,0.75,0.25,0,0.5,0,0
"461",461,12,3,6,20,0,0.5,0.5,0.75,0.5,0.25,0.5,0,0
"462",462,12,3,7,21,0,0.25,0.25,0.5,0.5,0.25,0.5,0,0
"463",463,12,4,1,22,0,0.25,0,0,0.25,0,0.25,0.25,0
"464",464,12,4,2,23,0,0.5,0.75,0.25,0.5,0,0,0,0
"465",465,12,4,3,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"466",466,12,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"467",467,12,4,5,26,0,0.5,0.75,0.25,0.5,0,0,0,0
"468",468,12,4,6,27,0,0.5,0.5,0.25,0.5,0,0.25,0,0
"469",469,12,4,7,28,0,0.25,0.5,0.5,0.5,0.25,0.75,0.25,0
"470",470,12,5,1,29,0,0.25,0.25,0.25,0.25,0,0.5,0,0
"471",471,12,5,2,30,0,0,0.25,0.25,0.25,0.25,0.5,0,0
"472",472,12,5,3,31,0,0.25,0.5,0.25,0.25,0,0.5,0,0
"473",473,12,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"474",474,12,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"475",475,12,5,6,34,0,0.25,0.5,0,0,0.25,0.75,0.25,0.25
"476",476,12,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"477",477,12,6,1,36,0,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.5
"478",478,12,6,2,37,0,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0
"479",479,12,6,3,38,0,0.25,0.25,0,0.5,0,0.75,0.25,0
"480",480,12,6,4,39,1,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,12,6,5,40,0,0.25,0.25,0,0.25,0,0.75,0.25,0
"482",482,12,6,6,41,0,0.5,0.25,0,0.5,0,0.5,0.25,0.25
"483",483,12,6,7,42,0,0.25,0.25,0,0.25,0,0.5,0.25,0
"484",484,12,7,1,43,0,0.25,0.5,0,0.25,0,0.5,0.25,0
"485",485,12,7,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"486",486,12,7,3,45,0,0.25,0.5,0.5,0.5,0,0.75,0.25,0
"487",487,12,7,4,46,0,0.25,0.5,0.5,0.5,0.25,0.5,0.25,0
"488",488,12,7,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA
"489",489,12,7,6,48,0,0.25,0,0.25,0.25,0,0.75,0,0
"490",490,12,7,7,49,0,0.25,0.5,0.25,0.25,0,0.5,0,0
"491",491,13,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"492",492,13,1,2,2,0,0.25,0.5,0,0.25,0,0.5,0,0
"493",493,13,1,3,3,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"494",494,13,1,4,4,0,0.25,0.5,0,0.5,0,0.25,0.25,0
"495",495,13,1,5,5,0,0.5,0.5,0.75,0.75,0,0,0,0
"496",496,13,1,6,6,0,0.75,0.75,0.5,0.75,0,0,0,0
"497",497,13,1,7,7,0,0.75,0.5,0.5,0.75,0,0,0,0
"498",498,13,2,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA
"499",499,13,2,2,9,0,0.75,0.75,0.75,0.75,0,0,0,0
"500",500,13,2,3,10,0,0.75,0.75,0.75,0.75,0,0,0,0
"501",501,13,2,4,11,0,1,0.75,0.5,0.75,0,0,0,0
"502",502,13,2,5,12,0,0.75,0.5,0.75,1,0,0,0,0
"503",503,13,2,6,13,0,0.5,0.25,0.25,0.75,0,0,0,0
"504",504,13,2,7,14,0,0.75,0,0.5,1,0,0.25,0,0
"505",505,13,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"506",506,13,3,2,16,0,0.5,0.25,0.25,0.25,0,0,0,0.25
"507",507,13,3,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"508",508,13,3,4,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"509",509,13,3,5,19,0,0.5,0.25,0.25,0.75,0,0,0,0
"510",510,13,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA
"511",511,13,3,7,21,1,NA,NA,NA,NA,NA,NA,NA,NA
"512",512,13,4,1,22,0,0.25,0.5,0.25,0.5,0,0,0,0
"513",513,13,4,2,23,1,NA,NA,NA,NA,NA,NA,NA,NA
"514",514,13,4,3,24,1,NA,NA,NA,NA,NA,NA,NA,NA
"515",515,13,4,4,25,1,NA,NA,NA,NA,NA,NA,NA,NA
"516",516,13,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"517",517,13,4,6,27,1,NA,NA,NA,NA,NA,NA,NA,NA
"518",518,13,4,7,28,1,NA,NA,NA,NA,NA,NA,NA,NA
"519",519,13,5,1,29,0,0.5,0.25,0,0.5,0,0,0,0
"520",520,13,5,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA
"521",521,13,5,3,31,1,NA,NA,NA,NA,NA,NA,NA,NA
"522",522,13,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"523",523,13,5,5,33,1,NA,NA,NA,NA,NA,NA,NA,NA
"524",524,13,5,6,34,1,NA,NA,NA,NA,NA,NA,NA,NA
"525",525,13,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"526",526,13,6,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA
"527",527,13,6,2,37,1,NA,NA,NA,NA,NA,NA,NA,NA
"528",528,13,6,3,38,1,NA,NA,NA,NA,NA,NA,NA,NA
"529",529,13,6,4,39,0,0.5,0.5,0.75,0.75,0,0.25,0,0
"530",530,13,6,5,40,0,0.75,0.75,0.75,1,0,0,0,0
"531",531,13,6,6,41,0,0.5,0.5,0,0.5,0,0.25,0,0
"532",532,13,6,7,42,0,1,0.5,0.75,1,0,0,0,0
"533",533,13,7,1,43,1,NA,NA,NA,NA,NA,NA,NA,NA
"534",534,13,7,2,44,1,NA,NA,NA,NA,NA,NA,NA,NA
"535",535,13,7,3,45,1,NA,NA,NA,NA,NA,NA,NA,NA
"536",536,13,7,4,46,0,0.5,0.25,0.5,0.5,0,0.25,0,0
"537",537,13,7,5,47,1,NA,NA,NA,NA,NA,NA,NA,NA
"538",538,13,7,6,48,0,0.5,0,0.5,0.75,0,0,0,0.25
"539",539,13,7,7,49,0,0.5,0.5,0.5,0.5,0,0,0,0.25
"540",540,14,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"541",541,14,1,2,2,0,1,1,0.5,1,0,0.25,0,0
"542",542,14,1,3,3,0,0.5,0.5,0,0.5,0,0,1,0
"543",543,14,1,4,4,0,1,0.75,0.75,1,0,0,0,0
"544",544,14,1,5,5,0,0.75,0.75,0,1,0,0,0,0
"545",545,14,1,6,6,0,1,0.75,0,1,0,0,0,0
"546",546,14,1,7,7,0,0.75,0.75,0,1,0,0,0,0
"547",547,14,2,1,8,0,0.25,0.5,0,0.75,0,0,0,0
"548",548,14,2,2,9,0,1,1,0,1,0.5,0,0,0
"549",549,14,2,3,10,0,0.5,0.5,0,0.75,0,0,0,0
"550",550,14,2,4,11,0,0.5,0.25,0,0.75,0,0,0,0
"551",551,14,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"552",552,14,2,6,13,1,NA,NA,NA,NA,NA,NA,NA,NA
"553",553,14,2,7,14,0,0.5,0,0,0.5,0,0,0,0.25
"554",554,14,3,1,15,0,0,0,0,0.25,0.25,0.5,0,0.5
"555",555,14,3,2,16,0,0.75,0.25,0.75,0.5,0,0,0,0
"556",556,14,3,3,17,0,0.5,0,0.5,0.75,0,0.25,0,0
"557",557,14,3,4,18,0,0,0,0,0.25,0,0.25,0,0
"558",558,14,3,5,19,0,0,0,0,0.25,0,0.25,0,0
"559",559,14,3,6,20,0,0.75,0.5,0.25,0.75,0,0.25,0,0
"560",560,14,3,7,21,0,0,0,0,0.25,0,0.5,0,0.5
"561",561,14,4,1,22,0,0,0,0,0.25,0,0.25,0,0
"562",562,14,4,2,23,0,0,0,0,0.25,0,0,0,0
"563",563,14,4,3,24,0,0.75,0.75,0.25,1,0,0,0,0
"564",564,14,4,4,25,0,0,0,0,0.25,0,0.25,0,0
"565",565,14,4,5,26,0,0,0,0,0.25,0,0.25,0,0
"566",566,14,4,6,27,0,0,0,0.25,0.5,0,0,0,0
"567",567,14,4,7,28,0,0,0,0,0.25,0,0,0,0
"568",568,14,5,1,29,0,0.25,0,0,0.5,0,0,0,0
"569",569,14,5,2,30,0,0,0,0,0.25,0,0.25,0,0
"570",570,14,5,3,31,0,0,0,0,0.25,0,0.25,0,0
"571",571,14,5,4,32,0,0.25,0.25,0.25,0.5,0,0.25,0,0
"572",572,14,5,5,33,0,0.5,0.5,0.5,1,0,0,0,1
"573",573,14,5,6,34,0,0,0.25,0,0.25,0,0.25,0.25,0
"574",574,14,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"575",575,14,6,1,36,0,0.25,0.25,0,0.25,0,0.25,0,0
"576",576,14,6,2,37,0,0.25,0,0,0.5,0,0,0,0
"577",577,14,6,3,38,0,0.25,0,0,0.25,0,0.25,0,0
"578",578,14,6,4,39,0,0.25,0.25,0,0.5,0,0,0,0
"579",579,14,6,5,40,0,0.75,0.25,0,0.5,0,0,0,0
"580",580,14,6,6,41,1,NA,NA,NA,NA,NA,NA,NA,NA
"581",581,14,6,7,42,1,NA,NA,NA,NA,NA,NA,NA,NA
"582",582,14,7,1,43,0,0.75,0.5,0.5,0.75,0,0,0,0
"583",583,14,7,2,44,0,1,0.75,0.5,1,0,0.25,0,0
"584",584,14,7,3,45,0,0.75,1,0.5,1,0,0,0,0
"585",585,14,7,4,46,0,0.5,0.5,0,0.5,0,0,0,0
"586",586,14,7,5,47,0,0.75,0.75,0,0.75,0,0.25,0,0
"587",587,14,7,6,48,0,0.75,0.75,0,0.75,0,0,0,0
"588",588,14,7,7,49,1,NA,NA,NA,NA,NA,NA,NA,NA
"589",589,15,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"590",590,15,1,2,2,0,0.5,0.25,0.25,0.5,0,0.5,0.25,0
"591",591,15,1,3,3,0,0.25,0.25,0,0.25,0,0.5,0.5,0
"592",592,15,1,4,4,0,0.25,0.25,0,0,0,0.75,0.25,0.25
"593",593,15,1,5,5,0,0,0,0,0,0.25,0.75,0.5,0.25
"594",594,15,1,6,6,0,0.25,0,0,0.25,0,0.25,0.25,0
"595",595,15,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"596",596,15,2,1,8,0,0,0.25,0,0.25,0,0.5,0.25,0
"597",597,15,2,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA
"598",598,15,2,3,10,0,0.25,0.5,0,0.5,0,0,0.25,0
"599",599,15,2,4,11,0,0.25,0.5,0.25,0.5,0,0,0,0
"600",600,15,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"601",601,15,2,6,13,0,0,0.25,0,0.25,0.25,1,0.75,0.75
"602",602,15,2,7,14,0,0.25,0.25,0,0.25,0,0,0.75,0
"603",603,15,3,1,15,0,0,0,0,0.25,0,0,0.25,0.25
"604",604,15,3,2,16,0,0,0,0,0.25,0,0.75,0.5,0
"605",605,15,3,3,17,1,NA,NA,NA,NA,NA,NA,NA,NA
"606",606,15,3,4,18,0,0,0.5,0,0.25,0,0.25,0,0
"607",607,15,3,5,19,0,0,0.25,0,0.25,0,0.5,0.25,0
"608",608,15,3,6,20,0,0,0,0,0,0.25,0.5,0,0
"609",609,15,3,7,21,0,0.25,0.25,0,0.25,0,0.25,0,0
"610",610,15,4,1,22,1,NA,NA,NA,NA,NA,NA,NA,NA
"611",611,15,4,2,23,0,0,0.5,0.25,0.5,0,0.5,0.25,0.25
"612",612,15,4,3,24,0,0.25,0.25,0,0.25,0,0.25,0,0
"613",613,15,4,4,25,0,0.25,0.5,0.25,0.5,0,0,0.25,0
"614",614,15,4,5,26,0,0.25,0.5,0.25,0.25,0,0.25,0,0
"615",615,15,4,6,27,0,0,0,0,0.25,0,0,0,0.25
"616",616,15,4,7,28,0,0,0,0,0.25,0,0.25,0,0
"617",617,15,5,1,29,0,0.25,0,0,0.25,0,0.25,0,0
"618",618,15,5,2,30,0,0.5,0.25,0.25,0.25,0,0.25,0,0
"619",619,15,5,3,31,0,0.25,0.25,0,0.5,0,0,0,0
"620",620,15,5,4,32,1,NA,NA,NA,NA,NA,NA,NA,NA
"621",621,15,5,5,33,0,0,0,0,0.25,0,0.25,0,0.25
"622",622,15,5,6,34,0,0.25,0,0.5,0.25,0,0.25,0,0
"623",623,15,5,7,35,1,NA,NA,NA,NA,NA,NA,NA,NA
"624",624,15,6,1,36,0,0.25,0,0.25,0.5,0,0.25,0.25,0
"625",625,15,6,2,37,0,0.25,0,0.25,0.5,0,0.25,0.25,0
"626",626,15,6,3,38,0,0,0,0,0,0,0.5,0,0
"627",627,15,6,4,39,0,0.5,0.75,0,0.25,0,0.25,0,0
"628",628,15,6,5,40,0,0.25,0,0,0.25,0,0.75,0,0.25
"629",629,15,6,6,41,0,0.25,0.5,0.25,0.5,0,0.75,0,0
"630",630,15,6,7,42,0,0,0.25,0.25,0.5,0,0.25,0,0
"631",631,15,7,1,43,0,0,0.25,0.25,0,0,0.5,0,0
"632",632,15,7,2,44,0,0.25,0.5,0,0.25,0,0.5,0,0
"633",633,15,7,3,45,0,0.25,0.25,0,0.25,0,0,0,0
"634",634,15,7,4,46,0,0.25,0.25,0.25,0.5,0,0.25,0,0
"635",635,15,7,5,47,0,0.5,0.75,0.25,0.5,0,0.25,0,0
"636",636,15,7,6,48,0,0,0.25,0,0.25,0,0.5,0,0
"637",637,15,7,7,49,0,1,0,1,1,0,0,0,0
"638",638,16,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"639",639,16,1,2,2,0,0.25,0.75,0.25,0.75,0,0,0,0
"640",640,16,1,3,3,0,0.5,0.5,0,0.75,0,0,0,0.25
"641",641,16,1,4,4,0,0.75,0.25,0.5,0.75,0,0,0,0
"642",642,16,1,5,5,0,0.75,0.5,0,0.5,0,0,0,0
"643",643,16,1,6,6,0,0.75,0.25,0,0.75,0,0,0,0
"644",644,16,1,7,7,0,0.5,0.25,0,0.5,0,0,0,0.25
"645",645,16,2,1,8,0,0.5,0.5,0.25,0.75,0.25,0,0,0.5
"646",646,16,2,2,9,0,0.75,0.25,0,0.25,0,0.25,0,0
"647",647,16,2,3,10,0,0.5,0,0.25,0,0.25,0.5,0,0
"648",648,16,2,4,11,0,0.75,0.25,0.25,0.5,0,0,0,0
"649",649,16,2,5,12,1,NA,NA,NA,NA,NA,NA,NA,NA
"650",650,16,2,6,13,0,0.25,0.25,0,0.25,0.75,0.5,0,0.5
"651",651,16,2,7,14,0,0.25,0.25,0,0,0.75,0.25,0,0.5
"652",652,16,3,1,15,0,0.75,0.25,0.75,0.5,0,0.25,0,0.25
"653",653,16,3,2,16,0,0.75,0.5,1,0.75,0.25,0,0,0.25
"654",654,16,3,3,17,0,0.5,0,0.5,0,0.25,0.25,0,0.25
"655",655,16,3,4,18,1,NA,NA,NA,NA,NA,NA,NA,NA
"656",656,16,3,5,19,0,0.75,0.5,0.75,0.5,0,0,0,0
"657",657,16,3,6,20,0,0.5,0.25,0.5,0.25,0,0,0,0
"658",658,16,3,7,21,0,0.5,0.25,0.25,0.5,0.25,0,0,0
"659",659,16,4,1,22,0,0.25,0.5,0.25,0.25,0,0,0,0.25
"660",660,16,4,2,23,0,0.5,0.25,0.25,0,0,0,0,0.25
"661",661,16,4,3,24,0,0.25,0.25,0.5,0.25,0.25,0,0,0
"662",662,16,4,4,25,0,0.25,0.5,0.25,0.25,0,0,0,0
"663",663,16,4,5,26,1,NA,NA,NA,NA,NA,NA,NA,NA
"664",664,16,4,6,27,0,0.5,0.5,0.25,0.25,0,0,0,0
"665",665,16,4,7,28,0,0.5,0.25,0,0.5,0,0,0,0
"666",666,16,5,1,29,0,0.5,0.25,0.25,0.5,0,0,0,0
"667",667,16,5,2,30,0,0.5,0.5,0,0.5,0,0,0,0
"668",668,16,5,3,31,0,0.75,0.75,0,1,0,0,0.25,0
"669",669,16,5,4,32,0,0.75,0.25,0.5,0.75,0,0,0,0
"670",670,16,5,5,33,0,0.75,0.5,0.25,0.5,0,0,0,0
"671",671,16,5,6,34,0,0.75,0.5,0,0.5,0.25,0,0,0
"672",672,16,5,7,35,0,0.5,0.25,0,0.75,0,0,0,0
"673",673,16,6,1,36,0,0.75,0.75,0.25,0.5,0,0.25,0,0
"674",674,16,6,2,37,0,0.75,0.5,0.25,0.25,0,0,0,0
"675",675,16,6,3,38,0,0.75,0.25,0,0.75,0,0.25,0,0
"676",676,16,6,4,39,0,0.75,0.5,0.25,0.5,0,0.25,0,0
"677",677,16,6,5,40,0,0.5,0.25,0,0,0,0.25,0,0.25
"678",678,16,6,6,41,0,0.5,0.25,0,0,0.25,0,0,0.25
"679",679,16,6,7,42,0,0.5,0.25,0,0.75,0.25,0,0,0
"680",680,16,7,1,43,0,0.75,0.75,0,0.5,0,0,0,0.25
"681",681,16,7,2,44,0,1,0.75,0.25,0.75,0,0,0,0
"682",682,16,7,3,45,0,1,0.75,0.25,1,0,0,0,0
"683",683,16,7,4,46,0,0.75,0.5,0.25,1,0,0,0,0
"684",684,16,7,5,47,0,0.75,0.75,0,0.75,0,0,0,0
"685",685,16,7,6,48,0,0.75,0.5,0.75,0.5,0,0,0,0
"686",686,16,7,7,49,0,0.75,0.25,0.25,0.75,0,0,0,0
"687",687,17,1,1,1,0,0.25,0.25,0,0.25,0,0.5,0,0
"688",688,17,1,2,2,0,0.25,0.25,0,0,0,0.25,0,0.25
"689",689,17,1,3,3,0,0.25,0.25,0,0,0,0.25,0,0
"690",690,17,1,4,4,0,0.5,0.25,0,0.25,0,0.25,0,0
"691",691,17,1,5,5,0,0,0,0,0,0,0.25,0,0
"692",692,17,1,6,6,0,0,0.25,0.25,0,0,0.25,0,0
"693",693,17,1,7,7,0,0.25,0.25,0,0.25,0,0,0,0
"694",694,17,2,1,8,0,0.25,0.25,0.25,0.25,0,0.25,0,0
"695",695,17,2,2,9,0,0.25,0,0,0.25,0,0,0,0
"696",696,17,2,3,10,0,0.25,0,0,0,0,0.5,0,0
"697",697,17,2,4,11,1,NA,NA,NA,NA,NA,NA,NA,NA
"698",698,17,2,5,12,0,0.5,0.25,0,0.25,0,0,0,0
"699",699,17,2,6,13,0,0.5,0.5,0,0.5,0,0,0,0
"700",700,17,2,7,14,0,0.25,0.25,0,0.25,0,0,0,0
"701",701,17,3,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA
"702",702,17,3,2,16,0,0.5,0.25,0,0.25,0,0.25,0,0.25
"703",703,17,3,3,17,0,0.25,0.25,0,0,0,0.25,0,0
"704",704,17,3,4,18,0,0.5,0.5,0,0.5,0,0,0,0
"705",705,17,3,5,19,0,0.5,0.75,0,0.5,0,0.25,0,0
"706",706,17,3,6,20,0,0.5,0.25,0,0.25,0,0.25,0,0
"707",707,17,3,7,21,0,0.5,0.5,0,0.5,0,0,0,0
"708",708,17,4,1,22,0,0,0.25,0,0,0,0.75,0,0.5
