"","X","ID","day","beep","observationID","missing","Lively","FullOfEnergy","Energetic","Happy","Pleased","Helpful","AtEase","Calm","Relaxed","Sad","Depressed","Unhappy","OnEdge","Nervous","Tense","Hostile","Resentful","Angry"
"148",148,6,2,4,8,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"149",149,6,3,1,9,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"150",150,6,3,2,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",151,6,3,3,11,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"152",152,6,3,4,12,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"153",153,6,4,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",154,6,4,2,14,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0
"155",155,6,4,3,15,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.666666666666667,0,0,0
"156",156,6,4,4,16,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0
"157",157,6,5,1,17,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"158",158,6,5,2,18,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0
"159",159,6,5,3,19,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"160",160,6,5,4,20,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"161",161,6,6,1,21,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0
"162",162,6,6,2,22,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"163",163,6,6,3,23,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0
"164",164,6,6,4,24,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0
"165",165,6,7,1,25,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"166",166,6,7,2,26,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"167",167,6,7,3,27,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"168",168,6,7,4,28,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"169",169,7,1,1,1,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333
"170",170,7,1,2,2,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333
"171",171,7,1,3,3,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0
"172",172,7,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",173,7,2,1,5,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667
"174",174,7,2,2,6,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667
"175",175,7,2,3,7,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"176",176,7,2,4,8,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1
"177",177,7,3,1,9,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333
"178",178,7,3,2,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,7,3,3,11,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0
"180",180,7,3,4,12,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"181",181,7,4,1,13,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"182",182,7,4,2,14,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0
"183",183,7,4,3,15,0,0,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667
"184",184,7,4,4,16,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0
"185",185,7,5,1,17,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"186",186,7,5,2,18,0,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0
"187",187,7,5,3,19,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0
"188",188,7,5,4,20,0,0,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333
"189",189,7,6,1,21,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0
"190",190,7,6,2,22,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0
"191",191,7,6,3,23,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667
"192",192,7,6,4,24,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"193",193,7,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",194,7,7,2,26,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667
"195",195,7,7,3,27,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333
"196",196,7,7,4,28,0,0,0,0,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"197",197,8,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,8,1,2,2,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0
"199",199,8,1,3,3,0,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"200",200,8,1,4,4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333
"201",201,8,2,1,5,0,0,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0.333333333333333
"202",202,8,2,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,8,2,3,7,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0
"204",204,8,2,4,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,8,3,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,8,3,2,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,8,3,3,11,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0.333333333333333
"208",208,8,3,4,12,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333
"209",209,8,4,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",210,8,4,2,14,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0
"211",211,8,4,3,15,0,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0
"212",212,8,4,4,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,8,5,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,8,5,2,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,8,5,3,19,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333
"216",216,8,5,4,20,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0
"217",217,8,6,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,8,6,2,22,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333
"219",219,8,6,3,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,8,6,4,24,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0
"221",221,8,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",222,8,7,2,26,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333
"223",223,8,7,3,27,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333
"224",224,8,7,4,28,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"225",225,9,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,9,1,2,2,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"227",227,9,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,9,1,4,4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"229",229,9,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,9,2,2,6,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0
"231",231,9,2,3,7,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0
"232",232,9,2,4,8,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0
"233",233,9,3,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",234,9,3,2,10,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"235",235,9,3,3,11,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"236",236,9,3,4,12,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"237",237,9,4,1,13,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"238",238,9,4,2,14,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"239",239,9,4,3,15,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"240",240,9,4,4,16,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"241",241,9,5,1,17,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"242",242,9,5,2,18,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0
"243",243,9,5,3,19,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"244",244,9,5,4,20,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"245",245,9,6,1,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,9,6,2,22,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0
"247",247,9,6,3,23,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"248",248,9,6,4,24,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333
"249",249,9,7,1,25,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"250",250,9,7,2,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,9,7,3,27,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
